date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2012-04-20,2395,6960,2723,620,1410,1,7149,0,0,-189
2012-04-20,2064,6426,2482,621,1403,124,6699,0,0,-273
2012-04-20,2347,6350,1974,617,1428,58,6417,0,0,-67
2012-04-21,1874,5517,1906,569,1427,60,5835,0,0,-318
2012-04-21,2062,6461,2470,617,1427,58,6637,0,0,-176
2012-04-21,1852,6133,2163,608,1427,435,6478,0,0,-345
2012-04-22,1624,5743,1549,565,1423,589,5751,0,0,8
2012-04-22,1605,4953,1327,571,1421,424,5349,0,0,-396
2012-04-22,1723,5528,2044,544,1423,147,5881,0,0,-353
2012-04-22,1617,5376,1457,608,1428,441,5550,0,0,-174
2012-04-23,1438,5245,1790,558,1419,278,5486,0,0,-241
2012-04-23,1620,6149,2553,622,1424,138,6355,0,0,-207
2012-04-23,1651,6771,2977,636,1398,259,6934,0,0,-163
2012-04-23,1653,6326,2647,626,1421,315,6663,0,0,-337
2012-04-24,1692,5601,1663,608,1429,482,5875,0,0,-274
2012-04-24,1991,6847,2632,644,1425,369,7063,0,0,-216
2012-04-24,1965,6990,2806,545,1421,281,7020,0,0,-30
2012-04-24,1944,6889,2864,552,1424,177,6958,0,0,-69
2012-04-25,1716,5600,1517,544,1428,322,5530,0,0,71
2012-04-25,2186,6899,2523,558,1423,258,6951,0,0,-52
2012-04-25,2082,6970,2287,546,1413,653,6976,0,0,7
2012-04-25,2127,7598,2674,561,1427,858,7641,0,0,-43
2012-04-26,1799,5664,1346,400,1417,583,5550,0,0,114
2012-04-26,2171,7015,2570,542,1418,193,6891,0,0,124
2012-04-26,2101,6686,2584,546,1401,38,6666,0,0,20
2012-04-26,2183,7361,3148,551,1379,25,7285,0,0,75
2012-04-27,1791,5560,1735,520,1421,3,5465,0,0,96
2012-04-27,2084,6902,2644,522,1414,11,6673,0,0,228
2012-04-27,1824,6667,2676,485,1415,240,6645,0,0,22
2012-04-27,1966,7073,2926,504,1428,205,7026,0,0,47
2012-04-28,1436,5437,1767,498,1423,377,5504,0,0,-68
2012-04-28,1663,6182,2408,504,1425,363,6365,0,0,-183
2012-04-28,1655,6038,2495,491,1424,173,6237,0,0,-200
2012-04-28,1576,6171,2681,508,1426,37,6225,0,0,-54
2012-04-29,1320,4933,1576,466,1426,59,4844,0,0,89
2012-04-29,1407,5264,2027,468,1425,123,5446,0,0,-181
2012-04-29,1367,5142,1943,473,1421,59,5263,0,0,-121
2012-04-29,1545,5458,2195,475,1422,9,5649,0,0,-191
2012-04-30,1401,4707,1543,465,1418,10,4838,0,0,-131
2012-04-30,1613,6195,2690,481,1416,9,6212,0,0,-17
2012-04-30,1563,5862,2412,496,1418,68,5956,0,0,-94
2012-05-01,1427,5299,1908,467,1424,33,5259,0,0,40
2012-05-01,1288,4674,1388,463,1422,57,4615,0,0,59
2012-05-01,1518,5825,2349,463,1417,4,5746,0,0,78
2012-05-01,1434,5494,1993,476,1420,60,5380,0,0,115
2012-05-02,1398,4905,1514,489,1421,19,4843,0,0,62
2012-05-02,1946,5825,1979,488,1417,89,5919,0,0,-94
2012-05-02,2471,6952,2638,485,1409,1,7004,0,0,-52
2012-05-02,2265,6462,2309,490,1420,77,6561,0,0,-99
2012-05-03,1955,5531,1567,464,1422,71,5472,0,0,59
2012-05-03,2086,6334,2305,453,1415,3,6262,0,0,73
2012-05-03,2384,6977,2591,495,1414,30,6911,0,0,66
2012-05-03,2176,6743,2560,469,1413,124,6747,0,0,5
2012-05-04,2004,5485,1522,460,1418,32,5433,0,0,52
2012-05-04,2375,6726,2475,474,1422,3,6743,0,0,-17
2012-05-04,2350,6874,2424,474,1397,167,6810,0,0,65
2012-05-04,2379,7251,2956,467,1172,270,7266,0,0,15
2012-05-05,2321,5325,1521,465,700,101,5111,0,0,214
2012-05-05,2673,6191,2204,477,703,14,6067,0,0,124
2012-05-05,2438,6184,2286,505,700,66,5993,0,0,191
2012-05-05,2688,6795,2707,476,700,110,6680,0,0,115
2012-05-06,2125,4985,1535,462,704,13,4839,0,0,146
2012-05-06,2335,5499,1897,467,702,1,5400,0,0,99
2012-05-06,2263,5426,1909,465,703,17,5355,0,0,71
2012-05-06,2496,6088,2393,492,705,4,6089,0,0,2
2012-05-07,2129,4979,1460,489,705,38,4817,0,0,162
2012-05-07,2861,7145,2934,503,704,4,6998,0,0,147
2012-05-07,2806,6827,2672,495,704,112,6797,0,0,30
2012-05-07,2546,6236,2295,458,705,248,6253,0,0,-17
2012-05-08,2317,5470,1098,452,703,507,5080,0,0,390
2012-05-08,2873,7029,2813,495,704,4,6881,0,0,148
2012-05-08,2556,6559,2423,492,703,40,6213,0,0,346
2012-05-09,2504,5681,1772,489,707,151,5623,0,0,58
2012-05-09,2333,5514,1129,464,702,458,5092,0,0,422
2012-05-09,2619,7004,2725,500,705,190,6738,0,0,265
2012-05-09,2537,6559,2507,500,701,160,6405,0,0,154
2012-05-10,2362,5677,1624,463,705,367,5521,0,0,157
2012-05-10,2456,5824,1460,459,702,411,5488,0,0,336
2012-05-10,2868,6992,2449,497,690,364,6865,0,0,127
2012-05-10,3085,7335,2885,500,703,176,7345,0,0,9
2012-05-11,2302,5321,1005,450,703,654,5119,0,0,201
2012-05-11,2592,6966,2477,481,699,495,6744,0,0,223
2012-05-11,2567,6853,2284,460,705,604,6617,0,0,237
2012-05-11,2547,6997,2401,484,708,535,6675,0,0,322
2012-05-12,2294,5255,1409,431,707,458,5298,0,0,-43
2012-05-12,2886,6376,2047,488,702,167,6290,0,0,87
2012-05-12,2700,6186,1980,484,705,155,6023,0,0,163
2012-05-12,2645,6110,2079,472,701,77,5977,0,0,133
2012-05-13,2058,4802,1162,430,704,577,4932,0,0,-130
2012-05-13,2045,5445,1328,435,702,1038,5547,0,0,-102
2012-05-13,2110,5450,1238,439,699,1020,5508,0,0,-58
2012-05-13,2120,5326,1260,427,703,997,5504,0,0,-178
2012-05-14,2160,4920,917,430,704,846,5057,0,0,-137
2012-05-14,2611,6870,2636,478,704,445,6875,0,0,6
2012-05-14,2547,6499,2514,464,699,268,6491,0,0,8
2012-05-15,2296,5670,1645,439,705,647,5727,0,0,-57
2012-05-15,2345,5704,1427,424,706,587,5484,0,0,221
2012-05-15,2645,6985,2871,464,704,311,6986,0,0,1
2012-05-15,2633,6716,2511,465,702,384,6700,0,0,16
2012-05-16,2382,5715,1697,420,702,272,5470,0,0,244
2012-05-16,2479,6385,2557,440,704,133,6313,0,0,72
2012-05-16,2510,7133,2593,443,706,624,6877,0,0,256
2012-05-16,2667,6834,2816,450,703,90,6726,0,0,109
2012-05-17,2438,5414,1679,442,702,136,5397,0,0,18
2012-05-17,2857,6740,2594,443,704,41,6639,0,0,101
2012-05-17,2843,7160,3017,476,700,67,7102,0,0,58
2012-05-17,2998,7057,2804,450,704,107,7061,0,0,5
2012-05-18,2305,5482,1475,425,700,579,5484,0,0,1
2012-05-18,2559,6947,2520,451,704,722,6953,0,0,6
2012-05-18,2560,6917,2532,456,707,752,7006,0,0,-89
2012-05-18,2525,6940,2478,429,703,917,7055,0,0,-115
2012-05-19,2173,5426,1285,415,704,930,5509,0,0,-83
2012-05-19,2286,6169,2208,403,703,668,6278,0,0,-108
2012-05-19,2254,6182,2117,399,705,724,6200,0,0,-20
2012-05-19,2702,6873,2628,449,706,507,6993,0,0,-120
2012-05-20,2092,4875,1802,399,704,136,5134,0,0,-259
2012-05-20,2316,5445,2006,414,707,75,5519,0,0,-74
2012-05-20,2247,5437,1971,418,704,82,5422,0,0,16
2012-05-20,2495,6067,2496,448,708,64,6211,0,0,-145
2012-05-21,2254,5035,1649,407,708,29,5041,0,0,6
2012-05-21,2694,6585,2828,408,704,16,6651,0,0,-66
2012-05-21,2578,6481,2713,459,663,35,6448,0,0,33
2012-05-21,2496,6298,2614,454,707,45,6315,0,0,-17
2012-05-22,2505,5496,1704,451,705,2,5367,0,0,129
2012-05-22,2888,6900,2715,428,698,187,6918,0,0,-17
2012-05-22,2642,6708,2679,430,708,302,6762,0,0,-53
2012-05-23,2500,5851,1907,409,700,161,5684,0,0,168
2012-05-23,2369,5563,1720,445,705,208,5445,0,0,117
2012-05-23,2913,6976,2879,457,707,190,7148,0,0,-172
2012-05-23,2716,6568,2668,456,709,8,6552,0,0,16
2012-05-24,2327,5650,2219,453,702,29,5732,0,0,-82
2012-05-24,2323,5758,2454,422,706,92,5995,0,0,-237
2012-05-24,2849,6884,2924,425,682,12,6895,0,0,11
2012-05-24,2464,6647,2662,423,707,361,6616,0,0,31
2012-05-25,2138,5351,1653,418,704,514,5423,0,0,-72
2012-05-25,2210,6475,2531,420,703,868,6730,0,0,-254
2012-05-25,2288,6763,2887,421,706,516,6820,0,0,-57
2012-05-25,2110,6725,3112,425,705,581,6935,0,0,-210
2012-05-26,1683,5402,2059,419,707,599,5453,0,0,-51
2012-05-26,1809,5759,2692,430,702,270,5910,0,0,-151
2012-05-26,1983,5659,2647,426,704,41,5800,0,0,-141
2012-05-26,2071,6315,3222,424,703,23,6444,0,0,-129
2012-05-27,1573,4950,1918,408,702,148,4752,0,0,197
2012-05-27,1680,5367,2390,416,705,120,5311,0,0,56
2012-05-27,1707,5400,2507,427,705,36,5382,0,0,19
2012-05-27,2114,6381,2974,459,703,48,6301,0,0,80
2012-05-28,1712,4876,1693,424,704,122,4655,0,0,221
2012-05-28,2665,7113,3121,433,707,72,6996,0,0,116
2012-05-28,2404,6691,2928,453,707,19,6511,0,0,181
2012-05-28,2634,6971,2890,442,706,47,6719,0,0,252
2012-05-29,1984,5484,2028,419,703,111,5242,0,0,242
2012-05-29,2541,7133,3375,461,682,105,7165,0,0,-32
2012-05-29,2404,6541,2981,433,705,304,6823,0,0,-281
2012-05-29,2258,6410,2980,432,706,55,6434,0,0,-24
2012-05-30,2030,5401,2205,453,702,57,5449,0,0,-48
2012-05-30,2507,6812,3107,465,708,76,6864,0,0,-52
2012-05-30,2363,6482,2890,470,707,69,6497,0,0,15
2012-05-30,2191,6050,2766,431,709,177,6274,0,0,-225
2012-05-31,1988,5329,2115,451,703,59,5319,0,0,10
2012-05-31,2322,6819,3359,434,703,24,6842,0,0,-24
2012-05-31,2402,6457,2865,465,704,5,6433,0,0,23
2012-06-01,2241,5884,2382,423,705,146,5897,0,0,14
2012-06-01,2212,5558,2121,420,703,2,5453,0,0,105
2012-06-01,2362,6594,3007,406,705,199,6682,0,0,-89
2012-06-01,2186,6355,2758,406,702,459,6509,0,0,-154
2012-06-02,1809,5405,1899,386,705,582,5379,0,0,26
2012-06-02,1848,5003,1609,376,704,524,5061,0,0,-58
2012-06-02,1953,5619,2571,383,702,39,5647,0,0,-28
2012-06-02,1788,5477,2330,386,703,229,5437,0,0,40
2012-06-03,1781,4858,1979,365,704,34,4861,0,0,3
2012-06-03,1608,4526,1761,367,703,62,4500,0,0,26
2012-06-03,1672,5092,2223,373,708,90,5065,0,0,27
2012-06-03,1663,4962,2041,383,704,238,5029,0,0,-67
2012-06-04,1362,4384,1577,368,702,420,4431,0,0,-48
2012-06-04,1568,5058,2646,374,706,164,5459,0,0,-401
2012-06-04,1834,5493,2601,415,705,359,5909,0,0,-416
2012-06-04,1734,5572,2715,385,704,493,6033,0,0,-462
2012-06-05,1633,4755,1665,409,705,365,4774,0,0,-19
2012-06-05,2269,6446,3047,386,704,215,6622,0,0,-177
2012-06-05,2512,6730,2936,424,706,264,6845,0,0,-115
2012-06-05,2457,6885,2839,407,704,615,7027,0,0,-142
2012-06-06,1917,5136,1852,377,701,144,4991,0,0,145
2012-06-06,2444,6832,3187,379,686,211,6912,0,0,-80
2012-06-06,2224,6432,2683,385,704,465,6454,0,0,-22
2012-06-06,2538,6839,2997,374,706,327,6941,0,0,-102
2012-06-07,1902,5245,1614,366,701,611,5198,0,0,47
2012-06-07,2397,6804,2961,386,689,373,6815,0,0,11
2012-06-07,2409,6462,2826,383,702,166,6489,0,0,-28
2012-06-07,2494,6594,2925,415,703,56,6594,0,0,1
2012-06-08,1999,5269,1793,368,699,108,4967,0,0,302
2012-06-08,2398,6709,3098,384,699,33,6612,0,0,97
2012-06-08,2110,6535,2979,423,704,242,6458,0,0,78
2012-06-08,2081,6180,2572,408,701,362,6125,0,0,55
2012-06-09,1788,4919,1658,375,694,209,4724,0,0,195
2012-06-09,2140,6265,2740,442,690,221,6234,0,0,30
2012-06-09,1855,5930,2419,424,690,483,5868,0,0,62
2012-06-10,1857,5407,1875,379,687,536,5331,0,0,76
2012-06-10,1603,4555,1316,371,687,298,4282,0,0,273
2012-06-10,2161,5565,2023,367,692,282,5524,0,0,41
2012-06-10,1943,5405,2105,357,685,253,5348,0,0,57
2012-06-11,1856,5017,1704,337,678,124,4707,0,0,310
2012-06-11,2363,5850,2304,348,689,65,5771,0,0,79
2012-06-11,2567,7134,3086,396,691,273,7013,0,0,122
2012-06-11,2692,6542,2690,419,690,223,6713,0,0,-170
2012-06-12,2339,5594,1739,375,689,97,5242,0,0,352
2012-06-12,2941,6531,2294,380,684,6,6306,0,0,225
2012-06-12,3195,7165,2693,422,690,32,7033,0,0,132
2012-06-12,3009,6799,2555,390,688,146,6787,0,0,12
2012-06-13,2379,5414,1564,373,769,189,5274,0,0,140
2012-06-13,2788,6886,2642,383,1094,7,6913,0,0,-28
2012-06-13,2851,7052,2483,395,1211,61,7007,0,0,45
2012-06-13,2622,6925,2619,390,1316,88,7033,0,0,-108
2012-06-14,2173,5527,1345,363,1397,306,5586,0,0,-59
2012-06-14,2385,6927,2405,359,1390,578,7126,0,0,-199
2012-06-14,2445,6856,2546,374,1394,264,7024,0,0,-168
2012-06-14,2670,7095,2756,360,1399,172,7355,0,0,-260
2012-06-15,2163,5406,1182,355,1398,426,5523,0,0,-117
2012-06-15,2564,6992,2630,387,1363,289,7237,0,0,-245
2012-06-15,2514,6782,2629,384,1392,53,6968,0,0,-186
2012-06-15,2477,6708,2327,383,1399,51,6636,0,0,72
2012-06-16,1799,5206,1251,379,1396,396,5221,0,0,-15
2012-06-16,2251,6311,2253,406,1401,49,6355,0,0,-44
2012-06-16,2124,6057,2073,430,1399,80,6103,0,0,-46
2012-06-16,2136,5896,2054,438,1395,50,6072,0,0,-176
2012-06-17,1759,4594,939,370,1392,30,4493,0,0,101
2012-06-17,1925,5557,1842,437,1398,1,5598,0,0,-41
2012-06-17,1945,5516,1804,386,1393,30,5564,0,0,-48
2012-06-18,1979,5340,1559,390,1398,0,5325,0,0,15
2012-06-18,1943,5220,1325,382,1402,138,5192,0,0,28
2012-06-18,2710,7226,2502,687,1383,72,7353,0,0,-127
2012-06-18,2528,6800,2334,536,1387,122,6906,0,0,-106
2012-06-19,2254,5802,1741,393,1403,21,5811,0,0,9
2012-06-19,2342,6061,2062,382,1398,38,6222,0,0,-161
2012-06-19,3084,7522,2645,431,1398,31,7588,0,0,-67
2012-06-19,2731,7025,2494,376,1396,1,6996,0,0,29
2012-06-20,2319,5691,1558,380,1397,5,5647,0,0,44
2012-06-20,2612,6621,2393,382,1400,19,6807,0,0,-186
2012-06-20,3016,7639,2642,618,1394,30,7698,0,0,-59
2012-06-20,2674,7029,2476,621,1393,11,7171,0,0,-142
2012-06-21,2287,5575,1067,676,1395,111,5536,0,0,39
2012-06-21,2855,7054,2150,666,1372,40,7097,0,0,-43
2012-06-21,3114,7749,2743,559,1392,21,7827,0,0,-78
2012-06-21,2722,7232,2533,665,1388,0,7311,0,0,-79
2012-06-22,2329,5774,1252,654,1388,7,5631,0,0,143
2012-06-22,3009,7459,3071,704,691,5,7474,0,0,15
2012-06-22,3114,7543,3281,500,691,170,7756,0,0,-213
2012-06-22,3114,7543,3281,500,691,170,7756,0,0,-213
2012-06-23,3114,7543,3281,500,691,170,7756,0,0,-213
2012-06-23,2497,6649,1568,856,1385,44,6354,0,0,295
2012-06-23,2402,6642,1521,1191,1388,24,6526,0,0,115
2012-06-24,1679,5049,509,682,1391,568,4835,0,0,213
2012-06-24,1853,5527,1254,431,1354,470,5372,0,0,155
2012-06-24,1803,5641,1317,892,1388,125,5525,0,0,116
2012-06-24,2305,6457,1814,690,1386,55,6252,0,0,205
2012-06-25,1776,5045,889,678,1388,34,4763,0,0,282
2012-06-25,2896,7279,2480,597,1349,2,7322,0,0,-43
2012-06-25,2704,7183,2334,793,1378,79,7293,0,0,-109
2012-06-25,2694,7251,1756,1235,1388,273,7351,0,0,-100
2012-06-26,2089,5575,878,893,1394,261,5511,0,0,64
2012-06-26,2602,7103,2009,913,1376,371,7255,0,0,-153
2012-06-26,2628,6837,2319,405,1388,223,6965,0,0,-128
2012-06-26,2506,6713,1978,819,1375,5,6688,0,0,24
2012-06-27,1961,5331,1019,867,1389,115,5354,0,0,-22
2012-06-27,2560,7054,2722,410,1390,147,7235,0,0,-181
2012-06-27,2513,6685,2361,670,1391,22,6954,0,0,-268
2012-06-28,2188,5918,1881,400,1394,175,6032,0,0,-114
2012-06-28,2032,5406,1447,396,1389,92,5359,0,0,47
2012-06-28,2646,7127,2894,442,1342,27,7351,0,0,-224
2012-06-28,2589,6674,2382,443,1387,47,6844,0,0,-170
2012-06-29,2310,5898,1675,396,1395,115,5894,0,0,4
2012-06-29,2108,5615,1615,380,1396,37,5535,0,0,80
2012-06-29,2559,6975,2630,435,1391,77,7097,0,0,-122
2012-06-29,2251,6415,2434,422,1391,43,6535,0,0,-120
2012-06-30,1905,5338,1473,421,1392,30,5223,0,0,115
2012-06-30,1884,5619,1780,406,1391,4,5466,0,0,153
2012-06-30,2318,6504,2345,447,1397,10,6513,0,0,10
2012-06-30,2109,6135,1926,410,1392,237,6078,0,0,57
2012-07-01,1684,5187,1306,394,1394,173,4954,0,0,233
2012-07-01,1808,5027,1370,368,1390,6,4927,0,0,100
2012-07-01,1896,5630,1796,416,1394,127,5628,0,0,2
2012-07-01,1925,5687,1627,439,1387,241,5618,0,0,69
2012-07-02,1701,5038,1485,389,1390,2,4963,0,0,75
2012-07-02,2639,6883,2503,509,1390,27,7064,0,0,-181
2012-07-02,2872,7354,2776,549,1386,94,7681,0,0,-327
2012-07-02,2882,6990,2423,539,1389,37,7269,0,0,-278
2012-07-03,2292,5478,1239,475,1393,19,5418,0,0,61
2012-07-03,3154,7203,2366,536,1386,34,7480,0,0,-276
2012-07-03,3175,7557,2802,535,1392,33,7935,0,0,-377
2012-07-03,3220,7476,2626,542,1389,187,7961,0,0,-485
2012-07-04,2154,5499,1001,473,1392,684,5705,0,0,-205
2012-07-04,3253,7614,2592,535,1376,97,7850,0,0,-236
2012-07-04,3231,7616,2476,725,1379,94,7913,0,0,-297
2012-07-04,3273,7618,2475,649,1387,89,7873,0,0,-256
2012-07-05,2562,5735,836,860,1388,258,5905,0,0,-170
2012-07-05,3441,7934,1861,1319,1375,186,8193,0,0,-259
2012-07-05,3379,7552,1588,1314,1358,249,7889,0,0,-337
2012-07-05,3272,7184,1430,1329,1388,40,7453,0,0,-270
2012-07-06,2479,5583,1254,491,1383,118,5728,0,0,-145
2012-07-06,3309,7612,2634,536,1346,85,7912,0,0,-300
2012-07-06,3297,7363,1855,939,1389,175,7655,0,0,-291
2012-07-06,3041,6618,950,1278,1387,305,6961,0,0,-343
2012-07-07,2505,5453,551,885,1384,236,5553,0,0,-100
2012-07-07,3271,6871,1914,547,1383,76,7188,0,0,-317
2012-07-07,2947,6487,1276,1036,1382,35,6676,0,0,-189
2012-07-08,2864,5954,765,1076,1379,11,6098,0,0,-144
2012-07-08,2293,4923,277,827,1378,140,4920,0,0,3
2012-07-08,2819,6152,809,1197,1380,116,6319,0,0,-166
2012-07-08,2871,6125,850,1200,1379,67,6367,0,0,-242
2012-07-09,2260,5535,1043,828,1380,4,5507,0,0,28
2012-07-09,2609,6205,1484,846,1377,5,6327,0,0,-121
2012-07-09,3110,8161,3591,541,1363,0,8601,0,0,-440
2012-07-09,3336,7433,1752,1305,1375,88,7856,0,0,-423
2012-07-10,2675,6108,1081,893,1381,149,6175,0,0,-67
2012-07-10,3098,7162,2050,815,1372,38,7380,0,0,-218
2012-07-10,3282,8174,2255,1428,1373,205,8541,0,0,-367
2012-07-10,3196,7297,1456,1440,1378,197,7668,0,0,-371
2012-07-11,2595,6018,1279,785,1376,83,6112,0,0,-94
2012-07-11,3137,7359,2236,948,1377,2,7693,0,0,-334
2012-07-11,3071,7461,1626,1531,1375,182,7786,0,0,-325
2012-07-12,2783,6360,1427,1008,1374,1,6592,0,0,-233
2012-07-12,2698,6199,1104,991,1375,1,6167,0,0,32
2012-07-12,3255,7894,1914,1507,1366,18,8063,0,0,-169
2012-07-12,2715,7090,1123,1439,1376,880,7530,0,0,-440
2012-07-13,2597,6089,1281,785,957,121,5745,0,0,344
2012-07-13,2824,6269,1238,782,679,433,5961,0,0,308
2012-07-13,3534,7740,1774,1567,681,91,7651,0,0,89
2012-07-13,3304,7021,1307,1498,681,84,6874,0,0,148
2012-07-14,2853,5756,960,675,683,7,5179,0,0,577
2012-07-14,2933,6038,1393,675,682,4,5681,0,0,357
2012-07-14,3367,6844,1267,1247,681,10,6574,0,0,269
2012-07-14,3058,6565,945,1256,680,275,6213,0,0,351
2012-07-15,2744,5476,533,818,682,300,5075,0,0,400
2012-07-15,2750,5608,474,1178,686,227,5314,0,0,294
2012-07-15,3122,6168,761,1173,688,377,6116,0,0,52
2012-07-15,3097,6342,908,1102,685,550,6343,0,0,1
2012-07-16,2729,5286,677,805,682,181,5077,0,0,209
2012-07-16,3494,7486,1708,1258,667,191,7329,0,0,156
2012-07-16,3594,7666,1824,1299,657,195,7568,0,0,98
2012-07-16,3418,7349,1789,1192,676,243,7320,0,0,30
2012-07-17,2834,5586,968,442,676,555,5472,0,0,114
2012-07-17,3160,7263,2228,578,781,331,7080,0,0,183
2012-07-17,2879,7089,1673,1233,1199,28,7012,0,0,78
2012-07-17,2706,6984,2085,607,1370,129,6898,0,0,87
2012-07-18,2518,5569,1210,387,1378,132,5628,0,0,-59
2012-07-18,3055,7218,2397,428,1349,107,7332,0,0,-115
2012-07-18,3060,7029,2152,425,1344,54,7031,0,0,2
2012-07-18,2818,6552,1881,396,1379,158,6634,0,0,-82
2012-07-19,2416,5472,1220,374,1377,62,5453,0,0,20
2012-07-19,3166,7223,2349,422,1357,1,7295,0,0,-72
2012-07-19,2928,7075,1973,402,1356,455,7123,0,0,-48
2012-07-19,2527,6411,1658,390,1380,536,6485,0,0,-74
2012-07-20,2441,5476,976,379,1373,275,5447,0,0,29
2012-07-20,3109,7358,2103,881,1381,148,7621,0,0,-263
2012-07-20,2764,6774,1453,1056,1376,368,7018,0,0,-244
2012-07-21,2516,6024,1244,557,1378,390,6085,0,0,-62
2012-07-21,2150,5386,1109,602,1384,77,5323,0,0,63
2012-07-21,2680,6790,1949,760,1375,189,6956,0,0,-165
2012-07-21,2626,6296,1718,395,1375,271,6386,0,0,-90
2012-07-22,2233,5518,1332,390,1381,110,5444,0,0,73
2012-07-22,2055,4957,832,386,1380,267,4918,0,0,39
2012-07-22,2296,5894,1551,466,1378,145,5839,0,0,56
2012-07-22,2316,5802,1233,631,1378,168,5723,0,0,79
2012-07-23,2012,4980,549,602,1387,1133,5672,0,0,-691
2012-07-23,2250,6343,1265,601,1383,1156,6655,0,0,-312
2012-07-23,2414,7399,1710,788,1374,1138,7425,0,0,-25
2012-07-23,2315,6681,1579,661,1382,987,6923,0,0,-241
2012-07-24,2227,5529,508,871,1385,927,5920,0,0,-391
2012-07-24,2399,6886,1751,835,1381,850,7215,0,0,-328
2012-07-24,2547,7235,1702,858,1377,978,7449,0,0,-214
2012-07-24,2406,7095,2261,406,1382,885,7339,0,0,-244
2012-07-25,2253,5660,970,356,1388,1029,5998,0,0,-338
2012-07-25,2712,7360,2204,401,1353,803,7475,0,0,-115
2012-07-25,2771,7725,2349,426,1382,872,7796,0,0,-72
2012-07-25,2828,7589,2480,430,1375,647,7767,0,0,-178
2012-07-26,2516,5799,1379,381,1384,354,6015,0,0,-216
2012-07-26,2907,7542,2621,558,1355,230,7669,0,0,-128
2012-07-26,2949,7549,2335,629,1380,481,7773,0,0,-223
2012-07-26,3005,7465,2545,447,1377,227,7600,0,0,-136
2012-07-27,2447,5755,1332,476,1379,241,5881,0,0,-126
2012-07-27,2974,7573,2617,590,1361,294,7835,0,0,-262
2012-07-27,2957,7394,2075,911,1383,289,7608,0,0,-214
2012-07-27,2998,6885,2097,638,1384,26,7143,0,0,-258
2012-07-28,2434,5635,879,617,1379,439,5752,0,0,-117
2012-07-28,2808,6872,1906,640,1377,279,7017,0,0,-144
2012-07-28,2723,6685,1738,648,1381,321,6811,0,0,-126
2012-07-28,2675,6245,1483,619,1377,112,6269,0,0,-23
2012-07-29,2295,5072,539,538,1377,293,5037,0,0,35
2012-07-29,2713,6179,1442,558,1376,131,6229,0,0,-50
2012-07-29,2680,6204,1309,558,1377,327,6249,0,0,-45
2012-07-30,2405,5844,1149,550,1378,510,5979,0,0,-135
2012-07-30,2454,5410,872,412,1379,529,5639,0,0,-230
2012-07-30,3267,7642,2095,471,1374,417,7626,0,0,16
2012-07-30,2979,7098,2013,541,1356,299,7186,0,0,-88
2012-07-31,2523,5795,1060,456,1373,513,5923,0,0,-128
2012-07-31,2725,6198,1211,466,1374,415,6194,0,0,4
2012-07-31,3314,7688,2284,544,1373,235,7748,0,0,-60
2012-07-31,2924,6938,1858,688,1379,134,6982,0,0,-44
2012-08-01,2547,5630,1061,642,1377,9,5635,0,0,5
2012-08-01,2798,6471,1470,837,1376,184,6666,0,0,-195
2012-08-01,2759,7244,1583,1125,1375,665,7509,0,0,-265
