date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2019-05-29,1649,6646,3648,431,676,248,6820,137,31,-175
2019-05-29,1311,7070,3803,423,651,205,7142,716,32,-72
2019-05-29,1615,7406,4018,484,671,48,6864,0,29,542
2019-05-30,1426,5400,2997,423,679,73,5626,0,28,-226
2019-05-30,1285,7239,3702,477,670,14,6721,539,33,518
2019-05-30,1230,7014,3684,479,658,374,6834,374,34,180
2019-05-31,1532,5892,3225,433,670,97,5986,0,29,-94
2019-05-31,1301,6284,3470,435,680,380,6336,37,33,-52
2019-05-31,1485,7113,3802,476,654,157,7082,473,34,31
2019-05-31,1255,6912,3768,479,662,669,6865,2,30,47
2019-06-01,1160,5234,2794,395,676,1087,6137,0,26,-903
2019-06-01,1308,6238,3534,412,677,158,6399,285,25,-161
2019-06-01,1210,5963,3247,450,676,255,6261,397,25,-298
2019-06-01,1014,5796,3324,398,668,961,6386,0,21,-590
2019-06-02,984,4783,2911,402,671,472,5465,7,20,-682
2019-06-02,1002,5559,3181,438,664,308,6270,654,24,-711
2019-06-02,1241,5791,3802,448,674,123,6342,31,23,-551
2019-06-03,1228,5065,3319,390,669,253,5877,0,19,-812
2019-06-03,1286,7021,4024,404,666,229,6854,219,25,167
2019-06-03,1228,6902,3807,446,645,445,7037,442,25,-135
2019-06-03,1257,6418,3800,421,670,418,6591,0,25,-173
2019-06-04,1241,5410,3448,407,674,304,6098,0,24,-688
2019-06-04,1405,7144,3963,435,669,183,7199,521,24,-55
2019-06-04,1397,6730,3742,409,677,366,6617,0,26,113
2019-06-05,1425,7171,3689,456,630,101,6856,528,27,315
2019-06-06,1289,5852,3448,396,665,178,5998,0,23,-146
2019-06-06,1329,7121,3933,443,622,59,7010,594,29,111
2019-06-07,1385,5497,3450,398,664,102,6025,0,26,-527
2019-06-07,1234,7203,3932,442,634,148,7125,706,29,78
2019-06-08,1394,6511,3953,401,971,-25,7157,440,23,-646
2019-06-08,1282,6444,3782,432,1147,123,7325,537,23,-881
2019-06-08,1359,6207,3723,399,1341,31,6875,0,21,-668
2019-06-09,1096,4872,2865,381,1373,252,5994,7,19,-1122
2019-06-09,1085,5887,2774,427,1381,575,7001,735,24,-1114
2019-06-09,1129,6011,3573,418,1371,556,7119,48,24,-1108
2019-06-10,1075,4986,2648,375,1371,617,6109,0,22,-1124
2019-06-10,1309,7292,3826,394,1364,419,7773,433,28,-482
2019-06-10,1120,7112,3494,426,1331,1048,7952,501,31,-840
2019-06-10,1092,6626,2957,400,1356,1514,7347,0,29,-721
2019-06-11,1105,5443,2566,390,1363,1057,6507,0,26,-1064
2019-06-11,1415,7452,3928,488,1367,905,8598,465,30,-1145
2019-06-11,1471,7143,3935,481,1369,586,7960,87,30,-817
2019-06-12,1405,5582,3260,388,1373,221,6670,0,24,-1087
2019-06-12,1470,7345,4123,398,1369,399,8018,235,24,-673
2019-06-12,1421,7666,3966,439,1331,588,8406,635,26,-740
2019-06-12,1176,7365,3848,415,1361,890,7714,0,24,-349
2019-06-13,1124,5664,3013,379,1375,791,6703,0,21,-1040
2019-06-13,1779,7753,4212,388,1306,100,8510,696,28,-757
2019-06-13,1611,7449,3718,414,1349,676,8053,255,29,-604
2019-06-14,1608,5916,3201,379,1365,220,6799,0,24,-882
2019-06-14,1370,6942,3899,389,1374,770,7988,161,25,-1047
2019-06-14,1707,7692,3994,423,1343,410,8648,747,25,-956
2019-06-14,1738,7560,3965,426,1369,346,7866,0,23,-306
2019-06-15,1278,5524,2584,369,1377,1068,6707,0,30,-1183
2019-06-15,1296,6814,3498,380,1379,557,7775,635,30,-961
2019-06-15,1515,6676,3639,388,1378,436,7687,301,30,-1011
2019-06-16,1383,5926,3399,356,1373,415,6957,0,31,-1031
2019-06-16,1339,5233,2760,359,1380,416,6330,45,32,-1097
2019-06-16,1420,6084,2885,392,1379,442,7238,688,32,-1154
2019-06-16,1679,6193,3631,405,1379,17,7149,8,30,-955
2019-06-17,1314,5021,2375,360,1380,682,6143,0,33,-1122
2019-06-17,1470,6202,3232,371,1375,332,7320,506,35,-1118
2019-06-17,1506,6440,3081,413,1375,896,7640,338,32,-1201
2019-06-17,1942,6122,3316,374,1375,159,7192,0,27,-1070
2019-06-18,1329,5688,2517,372,1369,818,6444,14,25,-756
2019-06-18,1785,7893,3550,429,1353,481,8213,591,25,-321
2019-06-18,1766,7482,3787,477,1352,405,7851,40,25,-369
2019-06-19,1580,5731,2682,373,1364,192,6219,0,28,-488
2019-06-19,1651,7516,3478,397,1343,159,7477,410,40,39
2019-06-19,1620,7676,3326,434,1360,577,7839,481,42,-162
2019-06-19,1648,6938,3441,399,1369,61,6954,0,37,-17
2019-06-20,1275,5733,2422,536,1371,400,6040,0,37,-307
2019-06-20,1657,7930,3219,743,1330,451,8118,684,35,-188
2019-06-20,1630,7202,3460,799,1339,204,7563,91,41,-362
2019-06-21,1516,5772,2655,380,1363,122,6071,0,35,-299
2019-06-21,1790,7410,3489,390,1348,4,7333,276,35,77
2019-06-21,1410,7581,3360,424,1328,340,7460,555,43,122
2019-06-21,1728,7265,3501,416,1364,26,7076,0,41,189
2019-06-22,1442,5480,2718,370,1367,222,6157,0,39,-677
2019-06-22,1470,7006,3412,387,1367,398,7716,645,37,-710
2019-06-22,1593,6778,3340,402,1365,182,7115,192,40,-337
2019-06-23,1326,5553,3048,247,1364,107,6129,0,38,-576
2019-06-23,1443,5381,2555,262,1362,84,5886,141,39,-506
2019-06-23,1317,6236,2832,283,1364,750,7194,612,37,-958
2019-06-23,1517,6775,3689,287,1359,68,6956,0,37,-181
2019-06-24,1435,5155,2162,367,1356,159,5524,0,45,-369
2019-06-24,1787,7440,3496,382,1331,127,7583,410,51,-143
2019-06-24,1730,7213,3515,424,1339,105,7299,137,49,-86
2019-06-25,1073,5671,2416,365,1360,1303,6547,0,31,-876
2019-06-25,1450,7204,3302,378,1358,1096,7773,145,44,-569
2019-06-25,1420,8027,3727,459,1336,1363,8900,542,52,-873
2019-06-25,1167,7334,3059,418,1350,1380,7423,0,49,-89
2019-06-26,1295,5575,2310,357,1355,1495,6861,0,49,-1286
2019-06-26,1711,7668,3339,369,1340,961,8384,612,53,-716
2019-06-26,1780,7725,3624,408,1345,478,8144,461,48,-419
2019-06-27,1803,6300,3225,385,1352,24,6834,0,45,-534
2019-06-27,1642,7159,3242,636,1351,136,7258,203,49,-99
2019-06-27,1803,8102,3649,1199,1303,177,8871,703,37,-768
2019-06-27,1538,7389,3212,856,1341,1376,8371,0,47,-982
2019-06-28,1286,5700,2156,365,1350,1557,6759,0,46,-1058
2019-06-28,1317,7422,2743,374,1294,1723,7975,478,47,-553
2019-06-28,1619,7327,3176,408,1339,1457,8472,424,49,-1145
2019-06-28,1530,6484,2963,383,1345,1348,7616,0,47,-1132
2019-06-29,1295,5340,2218,374,1352,1050,6335,1,45,-994
2019-06-29,1278,6324,2455,370,1348,1320,7545,731,43,-1221
2019-06-29,1498,6075,2988,401,1350,497,6968,189,45,-892
2019-06-30,1332,5183,2505,348,1352,847,6420,0,36,-1238
2019-06-30,1319,5234,2154,361,1362,549,5936,154,37,-702
2019-06-30,1292,5884,2063,396,1357,1233,7109,731,37,-1225
2019-06-30,1708,6227,3133,400,1353,113,6750,4,38,-523
2019-07-01,1283,4997,1789,345,1355,370,5185,0,43,-188
2019-07-01,1779,7463,3174,912,1267,-13,7619,454,45,-156
2019-07-01,1718,7738,3271,1194,1320,313,8497,636,44,-759
2019-07-01,1771,7630,3093,1185,1345,998,8437,0,45,-807
2019-07-02,1563,5758,2031,593,1352,511,6093,0,44,-335
2019-07-02,1776,8117,3373,1140,1312,120,8442,678,43,-325
2019-07-02,1811,7988,3438,1171,1315,328,8442,333,46,-455
2019-07-03,1815,6457,2569,1181,1350,418,7379,0,46,-921
2019-07-03,1777,6416,1924,753,1349,308,6186,30,44,229
2019-07-03,1773,8287,2998,1211,1293,112,8099,665,47,189
2019-07-03,1550,7419,2105,862,1342,1398,7392,89,45,27
2019-07-04,1394,5716,1593,545,1348,859,5781,0,42,-65
2019-07-04,1620,7356,2657,781,1353,291,6994,248,43,361
2019-07-04,1705,7773,2589,1126,1310,199,7624,650,45,149
2019-07-04,1675,7543,2502,1040,1338,343,6949,4,48,594
2019-07-05,1737,5724,1771,665,1346,326,5889,0,44,-165
2019-07-05,1705,7610,2731,1160,1296,274,7644,430,48,-34
2019-07-05,1765,7375,2695,1181,1337,505,8029,499,48,-654
2019-07-05,1758,6625,2358,939,1339,947,7386,0,45,-760
2019-07-06,1466,5294,1500,757,1345,371,5483,0,43,-189
2019-07-06,1477,6793,2125,1152,1345,171,7055,759,43,-263
2019-07-06,1616,6708,2442,1160,1343,120,6945,222,43,-237
2019-07-07,1563,5645,1845,748,1345,134,5675,0,39,-30
2019-07-07,1444,5348,1642,570,1347,251,5389,92,42,-41
2019-07-07,1414,6150,1953,596,1345,1016,6959,593,42,-809
2019-07-07,1487,6413,1947,610,1341,1604,7034,3,42,-621
2019-07-08,1201,5086,1629,550,1341,846,5606,0,38,-520
2019-07-08,1344,7274,1668,843,1325,1316,6864,322,45,410
2019-07-08,1712,7350,2226,952,1289,818,7646,603,46,-295
2019-07-08,1769,6560,2089,1163,1324,92,6480,0,43,79
2019-07-09,1576,6021,1720,552,1342,453,5706,21,42,315
2019-07-09,1673,7363,2266,1124,1284,110,7026,523,47,337
2019-07-09,1711,6981,2242,1046,1329,34,6411,2,47,571
2019-07-10,1669,5492,1594,695,1343,315,5659,0,43,-167
2019-07-10,1669,7237,2239,1020,1351,6,6722,390,48,515
2019-07-10,1648,7143,2122,1192,1344,165,6864,347,46,278
2019-07-10,1474,6765,1948,833,1348,682,6327,0,41,438
2019-07-11,1340,5515,1835,570,1352,803,5941,0,41,-426
2019-07-11,1311,7184,1877,821,1322,1069,7117,668,49,67
2019-07-11,1352,6933,2174,856,1340,684,6635,183,46,298
2019-07-12,1657,5669,1664,672,1339,333,5707,0,43,-38
2019-07-12,1546,6390,2066,592,1351,264,5945,83,43,446
2019-07-12,1583,7052,2150,847,1346,220,6816,627,45,236
2019-07-12,1565,6824,2285,868,1296,305,6369,2,47,455
2019-07-13,1736,5462,1746,674,1312,26,5520,0,41,-58
2019-07-13,1670,6397,1729,635,1315,53,5803,357,43,593
2019-07-13,1526,6311,1664,622,1313,334,5967,467,41,344
2019-07-13,1739,6435,1677,773,1311,516,6055,0,39,380
2019-07-14,1368,4969,1842,582,1314,150,5293,0,37,-324
2019-07-14,1432,5727,1612,618,1319,557,5885,307,40,-157
2019-07-14,1599,5806,1789,796,1354,19,5782,186,40,24
2019-07-15,1556,5387,1811,581,1363,100,5450,0,38,-63
2019-07-15,1420,5579,1415,591,1361,442,5281,13,41,273
2019-07-15,1709,7208,1645,632,1345,340,6280,561,46,928
2019-07-15,1753,6892,1849,618,1322,483,6123,56,43,769
2019-07-16,1651,5552,1375,758,1359,368,5553,0,42,-1
2019-07-16,1739,7095,1978,779,1332,90,6225,263,44,870
2019-07-16,1751,7183,1872,809,1327,94,6450,552,45,733
2019-07-16,1781,7164,2088,827,1352,64,6154,0,42,1010
2019-07-17,1648,5518,1418,754,1351,242,5456,0,42,62
2019-07-17,1577,7174,1690,764,1294,84,6157,690,50,1017
2019-07-17,1673,7020,1783,790,1347,160,6169,369,46,851
2019-07-18,1718,6065,1586,759,1353,232,5695,0,39,370
2019-07-18,1296,5904,1408,602,1359,1148,5875,20,42,28
2019-07-18,1650,7378,1769,1160,1293,78,6733,734,48,645
2019-07-18,1756,7159,1938,1208,1348,180,6525,48,46,634
2019-07-19,1515,5601,1454,792,1354,132,5293,0,47,309
2019-07-19,1534,7213,2031,772,1358,1,6087,345,47,1126
2019-07-19,1537,7399,1634,1108,1356,693,6934,560,46,464
2019-07-19,1497,7363,1846,1196,1356,801,6751,0,55,612
2019-07-20,1610,5439,1554,700,1359,149,5409,0,38,29
2019-07-20,1565,6440,1463,613,1362,92,5711,570,46,729
2019-07-20,1306,6249,1363,624,1359,622,5709,377,52,540
2019-07-20,1557,5919,1253,736,1360,383,5335,0,46,584
2019-07-21,1277,4828,1592,363,1356,102,4736,0,46,92
2019-07-21,1580,6075,1651,373,1357,8,5707,695,43,368
2019-07-21,1434,6068,1701,403,1357,377,5466,152,42,602
2019-07-22,1391,5333,1609,368,1356,235,4999,0,40,335
2019-07-22,1635,6774,2162,601,1353,34,5948,116,47,826
2019-07-22,1645,7879,2079,1230,1348,125,7100,627,46,779
2019-07-22,1571,7449,2028,1191,1350,253,6446,5,48,1003
2019-07-23,1494,5614,1160,795,1354,976,5824,0,46,-210
2019-07-23,1589,7567,1629,1193,1278,680,6756,337,51,811
2019-07-23,1522,7223,1438,1217,1264,757,6519,269,52,704
2019-07-23,1530,6647,1653,1176,1302,391,6101,0,50,547
2019-07-24,1482,5638,1356,788,1323,961,5959,0,48,-322
2019-07-24,1526,7458,1689,1177,1265,590,6961,674,40,497
2019-07-24,1548,7146,1583,1208,1304,944,6894,264,44,252
2019-07-25,1641,6076,1198,1159,1311,1080,6430,0,41,-354
2019-07-25,1536,6332,1600,795,1351,775,6132,27,49,200
2019-07-25,1728,7745,1951,1170,1306,449,7266,609,53,479
2019-07-25,1630,7212,1787,1220,1335,427,6460,12,48,752
2019-07-26,1725,5715,1707,801,1344,61,5680,0,43,35
2019-07-26,1641,7171,1877,1170,1331,-19,6388,338,50,783
2019-07-26,1744,7557,1952,1203,1334,329,7158,546,50,399
2019-07-26,1646,7310,1902,1197,1333,971,7099,0,50,212
2019-07-27,1690,5525,1401,799,1349,377,5659,0,44,-134
2019-07-27,1694,6954,1685,771,1349,124,6317,649,45,638
2019-07-27,1706,6817,1588,780,1341,926,6656,268,48,161
2019-07-28,1769,6033,1185,767,1342,691,5794,0,41,239
2019-07-28,1541,5087,1554,384,1343,106,4967,3,36,120
2019-07-28,1613,6199,1315,383,1345,545,5979,734,45,220
2019-07-28,1702,6406,1698,386,1344,589,5793,30,45,613
2019-07-29,1582,5317,1604,376,1345,333,5281,0,40,36
2019-07-29,1756,7153,2145,681,1346,61,6133,97,47,1020
2019-07-29,1737,7458,1551,1180,1313,522,6778,419,56,680
2019-07-29,1753,7128,1907,1188,1334,92,6317,0,43,811
2019-07-30,1727,5584,1493,791,1343,32,5430,0,45,154
2019-07-30,1709,7563,1685,1151,1349,286,6836,603,52,726
2019-07-30,1699,7463,1955,1178,1343,177,6697,295,51,766
2019-07-31,1813,6163,1446,1218,1344,507,6376,0,48,-213
2019-07-31,1713,6554,1706,791,1345,482,6129,44,49,425
2019-07-31,1763,8056,2048,1178,1288,393,7300,580,50,756
2019-07-31,1658,7541,1919,1160,1331,526,6643,1,48,898
2019-08-01,1756,5743,1144,770,1346,499,5560,0,47,182
2019-08-01,1759,7536,1546,988,1300,139,6060,286,43,1476
2019-08-01,1761,7414,1397,1132,1302,497,6519,382,48,895
2019-08-01,1697,6858,1450,913,1336,240,5678,-1,42,1180
2019-08-02,1741,5647,919,787,1344,66,4899,0,44,748
2019-08-02,1733,7520,1475,1174,1287,46,6413,645,53,1107
2019-08-02,1760,7194,1543,1237,1337,158,6255,170,50,939
2019-08-03,1712,5989,1009,1087,1339,133,5319,0,39,670
2019-08-03,1688,5902,1000,391,1341,152,4652,36,45,1249
2019-08-03,1535,6830,1183,427,1342,732,5695,400,48,1119
2019-08-03,1819,6574,1511,473,1339,401,5589,2,45,985
2019-08-04,1378,5132,1058,370,1341,2184,6374,0,43,-1242
2019-08-04,1587,5589,926,381,1347,1770,6406,347,48,-817
2019-08-04,1367,5709,932,416,1347,1296,5783,374,51,-74
2019-08-04,1295,5786,1044,383,1343,476,4589,0,49,1197
2019-08-05,1441,5121,1116,389,1346,208,4547,0,47,574
2019-08-05,1667,7125,1372,846,1302,136,6083,708,52,1041
2019-08-05,1547,6829,1464,894,1335,360,5828,177,51,1002
2019-08-06,1692,5537,1178,792,1341,27,5077,0,47,461
2019-08-06,1723,6435,1642,626,1350,-16,5482,105,53,953
2019-08-06,1698,7290,2005,647,1338,48,6471,680,55,819
2019-08-06,1786,7123,1961,826,1344,299,6269,0,54,854
2019-08-07,1708,5473,1072,619,1347,455,5256,0,54,217
2019-08-07,1693,7161,1651,1062,1293,160,6391,482,49,769
2019-08-07,1367,7336,1568,844,1334,1346,7054,543,52,282
2019-08-07,1661,6756,1580,921,1339,1582,7140,0,56,-383
2019-08-08,1320,5618,529,580,1349,1672,5501,0,51,117
2019-08-08,1798,7695,1538,736,1302,654,6710,623,59,985
2019-08-08,1665,7565,1650,666,1338,1331,6845,137,58,720
2019-08-09,1476,5952,1294,616,1342,966,5744,0,52,207
2019-08-09,1719,6877,1516,691,1346,208,5628,96,51,1249
2019-08-09,1724,7618,1721,897,1332,279,6635,624,58,983
2019-08-09,1770,7328,1918,1232,1335,177,6486,0,55,841
2019-08-10,1690,6688,1284,1058,1344,349,6170,391,53,518
2019-08-10,1673,6003,1410,852,1344,405,5732,0,49,271
2019-08-11,1752,6187,1403,395,1340,77,5671,656,48,516
2019-08-12,1554,5455,1020,387,1343,495,4850,0,51,605
