date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2016-04-22,1057,6643,2173,662,1373,1706,7782,757,54,-1138
2016-04-22,1129,6618,2057,719,1398,2074,7726,294,54,-1107
2016-04-23,1211,5734,2384,860,1404,720,6636,-1,57,-901
2016-04-23,990,5252,1760,702,1403,244,5157,2,57,95
2016-04-23,1113,5670,1984,733,1403,94,6163,778,57,-493
2016-04-23,1094,5646,2365,747,1409,518,6234,45,55,-587
2016-04-24,1008,5001,1855,438,1410,805,5569,-1,53,-568
2016-04-24,1032,4979,1687,437,1410,543,5213,49,55,-235
2016-04-24,1006,5349,1868,444,1409,937,5968,248,55,-619
2016-04-24,1280,6378,2032,453,1411,910,6141,-1,55,238
2016-04-25,962,4930,1637,444,1407,342,4844,-1,54,86
2016-04-25,1211,7337,3315,910,1412,333,7286,51,55,51
2016-04-25,1087,7080,3066,944,1388,447,7170,184,55,-91
2016-04-25,1144,6766,2785,972,1404,277,6636,-1,55,130
2016-04-26,1027,5617,1835,886,1409,289,5499,-1,54,118
2016-04-26,1175,7448,2896,1036,1390,861,7610,205,48,-162
2016-04-26,1062,7135,2470,971,1412,1953,8098,181,48,-964
2016-04-26,1132,6336,2327,984,1402,1144,7037,-1,48,-701
2016-04-27,961,5873,2091,1000,1405,474,5978,-1,47,-105
2016-04-27,1178,6910,2889,1017,1368,38,7300,761,48,-389
2016-04-27,1101,6666,2679,994,1398,236,6629,172,49,37
2016-04-28,1111,5721,2378,1053,1398,307,6294,-1,48,-573
2016-04-28,1187,6510,2605,1046,1411,6,6336,32,48,174
2016-04-28,1097,6743,2612,1036,1352,40,6872,687,49,-129
2016-04-28,1199,6701,2767,992,1392,234,6653,20,49,48
2016-04-29,990,5447,1919,931,1409,305,5601,-1,48,-153
2016-04-29,1148,6377,2504,951,1377,156,6329,144,49,48
2016-04-29,1201,6280,2545,1046,1362,422,7020,395,49,-740
2016-04-29,1195,7121,3053,1043,1394,442,7175,-1,49,-54
2016-04-30,962,5092,1902,546,1406,220,5083,-1,48,9
2016-04-30,1087,5767,2292,566,1406,184,5877,294,48,-110
2016-04-30,951,5499,2560,610,1405,17,6081,490,48,-583
2016-04-30,1196,6247,2748,625,1410,25,6051,-1,48,197
2016-05-01,842,4537,1590,466,1404,99,4449,-1,48,88
2016-05-01,846,4295,1688,462,1404,78,5122,595,49,-827
2016-05-01,827,4241,1516,499,1407,349,4992,348,47,-751
2016-05-01,1167,4859,2297,496,1407,390,5801,-1,46,-942
2016-05-02,849,4247,1628,494,1411,696,5122,-1,44,-875
2016-05-02,613,4590,1446,396,1405,1485,5872,482,46,-1282
2016-05-02,668,4854,2129,399,1407,1335,6088,105,46,-1234
2016-05-03,641,4704,1623,394,1407,1847,5953,-1,41,-1249
2016-05-03,656,5300,2269,400,1412,1725,6507,4,41,-1207
2016-05-03,873,6669,2530,368,1408,2555,7963,186,43,-1294
2016-05-03,995,6785,3291,387,1402,1693,7820,10,43,-1035
2016-05-04,1025,5335,2012,398,1409,1033,5917,0,40,-583
2016-05-04,1307,6999,3094,772,1412,946,7606,36,40,-606
2016-05-04,1307,6911,2574,755,1326,1521,7824,300,41,-913
2016-05-04,1518,7485,2608,818,1389,1420,7796,-1,44,-310
2016-05-05,1145,5386,1162,680,1409,2224,6663,-1,44,-1277
2016-05-05,1223,6951,2036,659,1338,2484,8053,263,50,-1103
2016-05-05,1157,6575,1992,674,1354,1422,7058,411,49,-483
2016-05-05,1605,6752,2605,756,1401,691,7107,-1,49,-354
2016-05-06,1061,5408,1560,678,1402,935,5684,-1,49,-276
2016-05-06,1222,6428,2573,743,1403,327,6859,541,51,-431
2016-05-06,1269,6549,1772,646,1404,1232,6685,312,51,-136
2016-05-06,1368,6031,1785,642,700,783,5321,-1,43,710
2016-05-07,886,5341,1821,793,694,192,4428,0,41,913
2016-05-07,1043,6204,2393,810,697,28,5676,668,38,528
2016-05-07,1096,6200,2697,830,696,154,5633,122,38,567
2016-05-08,770,5412,1917,797,697,231,4448,-1,36,963
2016-05-08,653,4883,1749,391,709,154,3724,30,36,1160
2016-05-08,660,5176,1787,389,705,921,5033,534,37,143
2016-05-08,815,5862,2388,424,708,390,4786,22,38,1076
2016-05-09,848,4747,1811,426,705,218,4046,-1,38,701
2016-05-09,1226,6892,3099,836,708,131,6221,179,42,671
2016-05-09,1412,6730,2819,793,688,194,6388,440,43,342
2016-05-09,1533,7619,3362,886,708,96,6628,-1,44,991
2016-05-10,1122,5495,1951,797,705,56,4675,-1,44,820
2016-05-10,1565,6970,2861,816,699,69,6413,364,40,556
2016-05-10,1529,6470,2560,912,707,30,6322,545,39,148
2016-05-10,1600,6770,3053,908,703,-8,6299,-1,43,472
2016-05-11,1331,5471,2090,878,704,48,5092,-1,41,379
2016-05-11,1479,6605,2438,1244,635,74,6552,638,44,54
2016-05-11,1340,6402,2505,1261,709,149,6316,310,43,87
2016-05-11,1419,6031,2204,1088,708,524,5984,-1,42,47
2016-05-12,1297,5558,1965,830,709,117,4961,0,42,598
2016-05-12,1645,6873,2640,929,708,36,6541,540,43,332
2016-05-12,1436,6577,2745,916,706,397,6329,88,43,247
2016-05-13,1315,5524,2379,818,703,322,5579,-1,43,-55
2016-05-13,1492,6270,2832,741,704,327,6167,30,41,103
2016-05-13,1745,6664,2810,833,706,271,7054,648,40,-389
2016-05-13,1357,6634,2287,685,706,1743,6831,19,34,-197
2016-05-14,1259,5346,1864,452,707,1621,5945,-1,44,-600
2016-05-14,1331,5881,2390,463,706,855,6010,221,44,-129
2016-05-14,1354,5886,2150,457,703,1340,6492,446,43,-606
2016-05-14,1623,6784,3165,443,707,488,6470,-1,45,315
2016-05-15,867,4816,1538,405,706,1775,5334,-1,44,-518
2016-05-15,867,5118,726,334,704,1639,4691,376,44,428
2016-05-15,885,4987,2206,322,704,143,4758,454,44,230
2016-05-15,1207,6019,2626,344,705,280,5205,-1,44,815
2016-05-16,920,4728,1743,347,702,196,3948,-1,40,780
2016-05-16,1362,6727,2730,719,698,31,5967,376,51,760
2016-05-16,1301,6465,2574,716,699,368,5879,183,38,586
2016-05-17,1136,5705,1917,643,708,1069,5512,-1,40,193
2016-05-17,1131,5627,2078,786,705,534,5272,2,37,355
2016-05-17,1194,6750,2571,1150,680,833,7071,603,40,-321
2016-05-17,1264,6424,2639,1292,702,195,6282,151,38,142
2016-05-18,1191,5453,2082,1224,703,150,5392,-1,43,62
2016-05-18,1348,6428,2569,1305,706,1,6050,77,43,378
2016-05-18,1149,6714,2532,1171,704,651,6726,475,43,-12
2016-05-18,1452,6964,2713,1291,702,252,6467,13,44,497
2016-05-19,1208,5457,2218,1126,704,156,5460,-1,48,-2
2016-05-19,1430,6822,2692,1094,705,-16,6222,265,52,599
2016-05-19,1129,6518,2742,1176,702,12,6405,593,51,113
2016-05-19,1489,7409,2924,1228,702,528,6922,-1,52,487
2016-05-20,1216,5340,1932,666,703,371,4937,-1,50,403
2016-05-20,1470,6920,2864,810,698,18,6391,479,52,529
2016-05-20,1466,6526,2523,793,664,262,6316,555,53,211
2016-05-20,1428,6933,3192,691,704,336,6396,-1,46,537
2016-05-21,983,5260,1918,631,700,218,4495,-1,46,766
2016-05-21,1095,5840,2269,530,706,51,5283,581,52,556
2016-05-21,939,5434,2137,532,704,218,4922,342,52,512
2016-05-21,1062,5661,2402,685,704,11,4916,-1,51,745
2016-05-22,995,4631,1721,295,705,15,3775,1,44,856
2016-05-22,924,5146,1928,339,705,135,4835,757,46,311
2016-05-22,1030,5282,2206,301,706,46,4544,208,46,738
2016-05-23,978,4852,1848,299,703,231,4104,-1,44,748
2016-05-23,1098,5880,2361,693,704,428,5396,63,48,484
2016-05-23,1533,6713,2608,767,690,157,6600,793,51,113
2016-05-23,1593,6550,2674,774,696,278,6100,35,50,449
2016-05-24,1152,5137,1678,690,705,392,4665,-1,49,472
2016-05-24,1507,6760,2571,659,706,229,5966,243,52,793
2016-05-24,1271,6827,2470,623,689,2264,7747,386,45,-920
2016-05-24,1635,7160,3125,815,704,944,7274,-1,52,-114
2016-05-25,1309,5169,2048,763,704,611,5484,-1,50,-314
2016-05-25,1607,6968,2763,878,702,601,6807,203,53,161
2016-05-25,1364,6665,2699,1171,704,82,6471,399,53,194
2016-05-25,1592,6736,2943,1213,704,62,6555,-1,42,180
2016-05-26,1305,5359,2189,555,702,566,5360,-1,44,0
2016-05-26,1532,6879,2684,629,690,817,6834,428,53,45
2016-05-26,1335,6450,2570,593,689,555,6109,313,53,341
2016-05-26,1347,6000,2363,608,703,1075,6147,-1,52,-146
2016-05-27,1195,5210,2180,631,702,1008,5769,0,52,-560
2016-05-27,1334,6633,3193,597,696,634,7058,553,51,-424
2016-05-27,1283,6400,2940,627,702,145,5981,232,51,419
2016-05-28,1330,5603,2561,636,706,70,5351,-1,49,253
2016-05-28,1316,5250,2391,640,706,192,5320,27,48,-70
2016-05-28,1315,5937,2595,623,705,390,6431,757,46,-493
2016-05-28,1367,5820,3023,632,704,22,5854,60,46,-35
2016-05-29,1200,4989,2332,239,703,248,4762,-1,41,227
2016-05-29,1193,4942,2212,241,704,311,4925,224,41,17
2016-05-29,1131,5080,2198,233,703,563,5483,614,41,-403
2016-05-29,1250,6064,3149,245,703,48,5435,-1,41,628
2016-05-30,1194,4665,2122,227,701,-4,4280,-1,41,385
2016-05-30,1820,6775,3307,352,686,-12,6759,562,44,16
2016-05-30,2034,6615,2892,336,697,403,6791,385,44,-176
2016-05-30,2005,6183,2850,374,705,115,6090,-1,41,93
2016-05-31,1571,5262,2109,344,702,45,4814,-1,43,449
2016-05-31,2140,6864,3079,361,696,163,7085,603,43,-222
2016-05-31,2044,6519,2900,385,703,126,6473,267,49,46
2016-06-01,1684,5630,1945,372,707,373,5132,-1,51,499
2016-06-01,1736,5663,2023,347,703,718,5601,25,49,63
2016-06-01,2111,6916,2982,463,701,235,7225,681,52,-309
2016-06-01,1945,6476,2876,483,702,30,6118,31,51,358
2016-06-02,1534,5283,1967,411,700,162,4821,-1,49,461
2016-06-02,2028,6953,3262,469,696,237,7038,295,52,-85
2016-06-02,2068,6696,3008,473,699,305,6917,315,50,-221
2016-06-02,1856,5828,2340,420,700,235,5601,-1,50,227
2016-06-03,1680,5450,1990,403,701,80,4906,3,49,544
2016-06-03,1842,6797,3128,480,700,101,6838,535,52,-41
2016-06-03,1900,6534,2813,475,698,728,6748,81,52,-214
2016-06-04,1639,5377,2403,345,701,225,5355,-1,43,22
2016-06-04,1682,5343,2581,344,701,306,5706,46,45,-363
2016-06-04,1635,5989,2846,343,702,523,6642,548,44,-654
2016-06-04,1643,5935,2946,366,699,-13,5706,21,44,229
2016-06-05,1326,4843,2201,333,699,156,4755,-1,42,88
2016-06-05,1342,5050,2439,339,700,-23,5081,241,43,-31
2016-06-05,1330,5225,2462,334,701,75,5471,527,43,-246
2016-06-05,1667,6020,2764,370,698,603,6146,0,45,-126
2016-06-06,1358,4714,2115,343,701,498,5057,0,42,-343
2016-06-06,1975,6694,2934,375,666,349,6720,380,41,-26
2016-06-06,1979,6616,3352,336,698,177,6937,353,43,-321
2016-06-06,1949,6406,2873,322,694,1508,7389,-1,43,-984
2016-06-07,1597,5204,2211,334,704,1560,6451,-1,46,-1247
2016-06-07,1966,6469,3123,410,669,819,7507,474,46,-1039
2016-06-07,2079,6463,3111,449,695,475,7226,372,45,-764
2016-06-07,1863,5809,2719,452,697,83,5859,-1,46,-50
2016-06-08,1678,5371,2266,432,699,46,5169,5,44,202
2016-06-08,2102,6728,3591,453,696,6,7585,691,46,-857
2016-06-08,2029,6516,3579,515,697,177,7250,207,46,-734
2016-06-09,1994,5513,2234,476,698,353,5795,-1,41,-282
2016-06-09,2220,6214,2972,497,697,133,6632,70,44,-418
2016-06-09,2315,6574,2914,477,699,308,7428,669,46,-855
2016-06-09,2116,6434,2899,479,697,843,7103,22,46,-669
2016-06-10,1602,5180,1911,436,698,851,5540,-1,44,-360
2016-06-10,2107,6594,2992,496,700,442,7082,298,46,-487
2016-06-10,2069,6653,2967,486,699,721,7589,601,46,-936
2016-06-10,1900,6914,2897,487,697,1622,7647,-1,46,-734
2016-06-11,1667,5130,2203,349,700,1285,6246,-1,44,-1116
2016-06-11,1887,6058,3149,379,702,317,6956,477,45,-898
2016-06-11,1911,5928,2758,380,699,640,6874,440,45,-946
2016-06-11,1864,6167,3205,363,697,412,6586,-1,45,-419
2016-06-12,1440,4767,2190,344,697,157,4871,-1,43,-104
2016-06-12,1783,5464,2627,373,697,139,6096,433,43,-631
2016-06-12,1927,5489,2652,359,699,195,6078,202,44,-589
2016-06-12,1636,5221,2595,369,699,332,5671,-1,41,-450
2016-06-13,1605,5109,2061,404,695,27,4832,3,37,278
2016-06-13,2279,6840,3403,851,672,4,7617,363,45,-777
2016-06-13,2128,6648,3152,817,690,424,7344,90,44,-697
2016-06-14,1913,5462,2270,755,696,926,6602,-1,43,-1140
2016-06-14,2223,6244,2889,863,694,229,6969,39,32,-725
2016-06-14,2292,6965,3259,893,695,280,7941,484,39,-976
2016-06-14,2219,6644,3229,901,695,379,7494,31,39,-849
2016-06-15,1847,5250,2114,824,695,425,5940,-1,36,-690
2016-06-15,2266,6656,3026,800,696,374,7466,265,39,-810
2016-06-15,2128,6812,2928,753,693,783,7931,601,46,-1119
2016-06-15,2330,6857,3292,900,692,333,7595,-1,50,-738
2016-06-16,1654,5090,2124,934,696,1014,6469,-1,50,-1379
2016-06-16,2154,6891,2986,936,672,573,7854,486,47,-963
2016-06-16,2011,6777,3205,886,680,586,7987,569,51,-1210
2016-06-16,2243,6969,3831,936,696,165,7922,-1,51,-952
2016-06-17,1845,5272,2428,448,695,218,5680,-1,47,-408
2016-06-17,2225,6945,3503,459,657,899,8283,491,50,-1339
2016-06-17,2177,7097,3327,670,692,1033,8343,394,50,-1247
2016-06-17,1783,6242,2677,683,695,1708,7594,-1,50,-1352
2016-06-18,1214,5117,2006,634,694,1438,6036,2,47,-919
2016-06-18,1773,6388,3158,814,694,377,7581,715,49,-1193
2016-06-18,1434,6276,2881,632,691,1712,7584,192,42,-1308
2016-06-19,1455,5283,2188,642,693,1471,6487,-1,39,-1205
2016-06-19,1237,4572,1894,635,690,466,5020,57,41,-448
2016-06-19,1266,5322,2361,645,696,1039,6683,634,43,-1362
2016-06-19,1570,5531,2873,830,690,346,6363,14,39,-832
2016-06-20,1249,4692,2179,657,690,684,5497,-1,38,-805
2016-06-20,1436,5194,3197,778,692,257,6577,178,38,-1383
2016-06-20,1325,5742,2779,707,692,803,6961,617,38,-1219
2016-06-20,1723,6220,3888,818,691,343,7503,-1,42,-1283
2016-06-21,1271,4775,2509,782,692,204,5499,0,40,-724
2016-06-21,2150,7487,3982,884,677,244,8636,658,40,-1149
2016-06-21,2235,7349,4346,921,691,187,8430,9,42,-1081
2016-06-22,2203,7318,4049,899,693,210,8418,326,37,-1100
2016-06-22,2059,7708,3921,1016,678,523,8917,682,37,-1209
2016-06-22,2098,7862,4581,1051,692,368,8828,-1,39,-966
2016-06-23,1885,5649,2692,1006,692,577,6887,0,35,-1238
2016-06-23,2222,8052,3764,1220,665,818,9397,672,36,-1345
2016-06-23,2204,7671,4424,1229,691,337,8966,44,36,-1295
2016-06-24,1775,5805,2641,1405,685,649,7191,-1,36,-1385
2016-06-24,2282,7388,3502,1547,685,424,8729,253,36,-1341
2016-06-24,2223,7858,3703,1483,679,488,9233,620,37,-1375
2016-06-24,2122,7201,3566,1416,682,290,8111,-1,36,-910
2016-06-25,1716,5614,2339,1388,682,346,6505,-1,35,-891
2016-06-25,2223,6763,2775,1412,690,154,7766,477,35,-1003
2016-06-25,1851,6784,2638,1315,691,1067,8162,565,36,-1378
2016-06-25,1964,6903,2902,1329,694,681,7605,-1,38,-703
2016-06-26,1334,5184,2116,1017,690,652,5844,-1,35,-659
2016-06-26,1413,5972,2635,998,794,779,7310,648,44,-1339
2016-06-26,1577,6106,2807,1015,1012,527,7355,375,42,-1249
2016-06-26,1589,5899,2963,1022,1108,125,6847,-1,39,-948
2016-06-27,1197,5424,1885,893,1340,449,5812,9,40,-388
2016-06-27,2028,7654,3670,1345,1298,89,9125,654,41,-1471
2016-06-27,1977,7269,3632,1319,1367,19,8537,180,42,-1268
2016-06-28,1735,5747,2063,1093,1373,410,6716,-1,43,-970
2016-06-28,1849,6518,2787,1162,1377,785,8070,66,43,-1552
2016-06-28,1975,7342,2901,1147,1359,973,8767,369,43,-1426
2016-06-28,2011,7087,3029,1340,1377,713,8531,16,46,-1444
2016-06-29,1624,5482,1998,825,1377,1038,6904,-1,43,-1422
2016-06-29,1983,6854,2818,916,1380,961,8311,211,43,-1457
2016-06-29,1973,6904,2875,818,1333,793,8310,475,43,-1406
2016-06-29,2062,7122,3499,931,1364,604,8502,-1,43,-1380
2016-06-30,1476,5468,1944,797,1382,1175,6815,-1,43,-1347
2016-06-30,2007,7250,2938,913,1350,894,8698,558,38,-1448
2016-06-30,1843,7219,2895,899,1309,1110,8665,572,38,-1447
2016-06-30,1937,6981,3419,871,1356,761,8388,-1,45,-1407
2016-07-01,1525,5429,2019,926,1377,676,6567,-1,46,-1138
2016-07-01,1718,7362,3068,1259,1376,406,8525,656,43,-1164
2016-07-01,1952,7118,3058,1318,1385,239,8305,310,44,-1187
2016-07-02,1956,6133,2259,1333,1388,289,7268,-1,44,-1135
2016-07-02,1469,5253,2067,1257,1383,169,6398,10,43,-1145
2016-07-02,1821,6771,2588,1257,1352,374,8119,682,44,-1348
2016-07-02,1915,6574,2712,1252,1367,425,7865,150,44,-1290
2016-07-03,1882,5431,2369,938,1382,-2,6608,-1,39,-1177
2016-07-03,1500,5048,1947,1007,1383,82,6033,81,33,-985
2016-07-03,1616,5869,2279,1197,1380,74,7146,563,37,-1277
2016-07-03,1924,5920,2816,996,1382,56,7232,26,32,-1312
2016-07-04,1478,4854,1682,615,1378,162,5355,-1,40,-501
2016-07-04,1959,6790,2697,725,1378,903,7935,235,39,-1145
2016-07-04,1665,7154,2223,672,1345,2027,8522,546,44,-1368
2016-07-04,1932,7180,3376,895,1370,1062,8681,-1,46,-1501
2016-07-05,1530,5369,1756,1056,1388,1038,6813,0,45,-1444
2016-07-05,1942,6987,2606,1005,1379,815,8145,356,42,-1158
2016-07-05,1928,6971,2919,1136,1381,322,8263,533,43,-1292
2016-07-05,1913,6857,3161,1361,1383,69,7931,0,45,-1075
2016-07-06,1828,5449,1792,1241,1378,21,6310,0,50,-861
2016-07-06,2078,7166,3010,1319,1340,30,8424,593,54,-1258
2016-07-06,1944,7049,2859,1113,1360,607,8306,375,47,-1257
2016-07-06,2072,6133,2188,999,1380,813,7510,3,56,-1377
2016-07-07,1765,5536,1618,1007,1388,670,6506,2,54,-970
2016-07-07,1879,7000,2704,1339,1327,371,8390,713,57,-1389
2016-07-07,1888,6684,3016,1354,1370,146,7945,117,53,-1260
2016-07-08,1822,5533,1818,1196,1377,616,6878,0,51,-1345
2016-07-08,1923,6464,2442,1364,1372,511,7806,144,50,-1339
2016-07-08,1925,6901,2744,1327,1337,171,8256,701,52,-1355
2016-07-08,2113,6821,2936,1342,1378,83,7905,1,53,-1084
2016-07-09,1750,5281,1724,730,1385,614,6252,0,50,-971
2016-07-09,2080,6255,2296,878,1359,136,7196,396,50,-940
2016-07-09,1803,6217,2203,748,1332,860,7577,580,50,-1360
2016-07-09,1928,6873,2558,823,1372,1479,8212,-1,53,-1339
2016-07-10,1461,4969,1451,481,1382,972,5790,-1,43,-821
2016-07-10,1476,5540,1693,523,1389,981,6659,550,48,-1119
2016-07-10,1605,5573,1715,526,1381,804,6565,486,48,-992
2016-07-10,2113,5997,2490,569,1386,193,6799,-1,48,-802
2016-07-11,1772,5038,1456,565,1381,74,5296,-1,48,-258
2016-07-11,2246,7090,2850,1366,1336,31,8585,707,49,-1467
2016-07-11,2337,7099,2953,1290,1370,81,8411,331,49,-1312
2016-07-12,2096,6067,1811,1319,1372,453,7102,-1,51,-1035
2016-07-12,2036,5969,1838,1249,1382,78,6646,14,49,-677
2016-07-12,2146,7443,2679,1345,1373,456,8787,737,51,-1344
2016-07-12,2158,7171,2987,1330,1385,461,8475,105,50,-1304
2016-07-13,1979,5667,1683,1162,1386,324,6583,-1,50,-916
2016-07-13,2174,6914,2782,1283,1384,132,7972,167,50,-1058
2016-07-13,2143,7434,3000,1347,1357,343,8800,560,50,-1366
2016-07-13,2064,7297,3360,1368,1363,408,8620,7,50,-1323
2016-07-14,1629,5622,1757,1273,1386,250,6343,-1,49,-722
2016-07-14,2120,7265,2880,1360,1352,93,8239,384,50,-974
2016-07-14,2154,7559,3075,1349,1330,308,8858,591,52,-1299
2016-07-14,2149,7670,3188,1371,1370,725,8856,0,52,-1186
2016-07-15,1788,5616,1626,1253,1383,256,6354,-1,48,-737
2016-07-15,2154,7378,2717,1353,1347,201,8319,494,51,-940
2016-07-15,2074,7334,2826,1323,1366,430,8496,424,51,-1162
2016-07-15,2051,6579,2176,1024,1379,685,7365,-1,51,-786
2016-07-16,1713,5322,1519,998,1383,1087,6749,-1,49,-1427
2016-07-16,1875,6622,2229,1268,1380,386,7774,584,52,-1152
2016-07-16,1683,6560,2363,1257,1381,681,7640,223,52,-1081
2016-07-17,1953,5791,1886,1302,1382,208,6782,-1,52,-991
2016-07-17,1362,5032,1668,859,1385,19,5350,8,49,-318
2016-07-17,1656,5825,2195,1122,1385,131,7024,487,49,-1199
2016-07-17,1602,5907,2254,995,1379,740,7101,82,49,-1194
2016-07-18,1314,4993,1346,505,1386,1746,6343,-1,47,-1349
2016-07-18,1928,6913,3042,807,1291,878,8392,396,49,-1479
2016-07-18,1724,6828,2670,903,1373,1224,8251,308,49,-1423
2016-07-18,1650,6095,2222,939,1376,1402,7629,-1,41,-1534
2016-07-19,1485,5467,1716,374,1386,1822,6822,-1,39,-1355
2016-07-19,1464,7119,2511,392,1335,2150,8426,533,42,-1306
2016-07-19,1598,6742,2754,398,1370,1724,8086,199,42,-1344
2016-07-20,1943,5630,2107,362,1384,1262,7098,-1,40,-1469
2016-07-20,1829,5971,2377,754,1387,765,7173,21,40,-1202
2016-07-20,2115,6954,2905,785,1332,498,8255,579,40,-1300
2016-07-20,2150,6482,3063,807,1371,232,7734,70,41,-1251
2016-07-21,1792,5442,1727,638,1376,271,5845,-1,41,-404
2016-07-21,2137,6839,2759,796,1384,259,7572,197,39,-733
2016-07-21,2147,7101,3081,1146,1346,115,8491,615,42,-1390
2016-07-21,2169,7035,3284,1167,1381,404,8446,-1,42,-1411
2016-07-22,1780,5575,1738,1107,1390,250,6309,2,41,-734
2016-07-22,2162,7113,2813,1136,1387,254,8493,700,42,-1380
2016-07-22,2133,7019,3251,1148,1382,49,8096,91,42,-1077
2016-07-23,1869,5682,1968,1149,1387,3,6416,-1,42,-734
2016-07-23,1810,5737,1946,1107,1389,35,6434,116,31,-698
2016-07-23,1785,6457,2783,992,1386,153,7836,688,48,-1379
2016-07-23,1817,6571,3335,1015,1386,201,7804,2,48,-1234
2016-07-24,1561,5241,1745,773,1384,323,5829,-1,44,-588
2016-07-24,1818,5531,2140,625,1390,519,6832,295,44,-1301
2016-07-24,1570,5739,2153,716,1383,591,7090,632,46,-1351
2016-07-24,1777,6726,3252,813,1388,290,7566,0,46,-841
2016-07-25,1567,4961,1879,916,1384,37,5827,0,44,-867
2016-07-25,2119,7223,2974,1061,1326,123,8166,514,49,-944
2016-07-25,2084,7434,2846,1295,1374,267,8355,440,49,-922
2016-07-26,1916,5873,1891,1313,1385,-5,6550,-1,51,-677
2016-07-26,2159,7144,2702,1239,1368,80,7914,316,51,-770
2016-07-26,2091,7466,2623,1393,1367,493,8440,424,50,-974
2016-07-26,2172,7404,3320,1452,1379,33,8405,-1,49,-1000
2016-07-27,1815,5605,1500,1335,1383,119,6199,-1,47,-594
2016-07-27,2047,7389,2836,1411,1333,172,8359,513,47,-969
2016-07-27,1959,7423,2761,1233,1378,548,8402,474,48,-979
2016-07-27,2134,6755,2271,1419,1376,-9,7232,-1,43,-477
2016-07-28,1745,5608,1160,1340,1378,125,5792,-1,44,-184
2016-07-28,2154,7554,2819,1447,1326,81,8534,662,44,-980
2016-07-28,2100,7365,2788,1165,1367,601,8292,225,47,-927
2016-07-29,2092,6188,1840,1392,1378,58,6809,-1,51,-621
2016-07-29,1830,5992,1447,1379,1384,-21,6079,11,48,-87
2016-07-29,2202,7565,2884,1424,1359,-9,8529,621,47,-963
2016-07-29,2114,7176,3012,1358,1372,90,8013,20,48,-837
2016-07-30,1825,5577,1100,1309,1383,7,5672,0,48,-95
2016-07-30,2038,6710,2210,1289,1228,3,7315,500,46,-605
2016-07-30,1852,6610,2079,1269,1371,215,7251,418,45,-641
2016-07-30,1957,6385,2284,1293,1377,37,6994,-1,46,-609
2016-07-31,1506,5033,1002,810,1381,153,4895,-1,45,138
2016-07-31,1769,6039,2063,815,1377,11,6739,656,48,-700
2016-07-31,1724,6149,2208,838,1380,87,6548,263,49,-398
2016-08-01,1939,5476,1273,828,1380,78,5543,-1,46,-67
