date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2014-06-07,1848,5586,2970,236,694,530,6851,513,59,-1265
2014-06-07,1802,5695,3241,261,697,611,6839,171,56,-1144
2014-06-08,1470,5145,2246,223,694,1681,6370,0,55,-1225
2014-06-08,1446,4138,1522,223,703,1236,5192,7,55,-1054
2014-06-08,1458,4867,2251,225,702,734,5928,514,44,-1062
2014-06-08,1506,5060,2547,244,826,739,6038,132,44,-978
2014-06-09,1228,4775,2248,214,850,1236,5829,0,54,-1054
2014-06-09,1267,4377,1973,211,913,1105,5527,4,54,-1149
2014-06-09,1384,5139,2493,235,947,672,6322,531,59,-1182
2014-06-09,1440,5275,2767,255,1033,587,6347,204,61,-1072
2014-06-10,1484,4908,2566,227,1031,535,5903,0,60,-995
2014-06-10,1845,5046,2362,294,1211,286,6063,5,60,-1017
2014-06-10,2377,6633,2940,415,1201,76,7591,522,60,-958
2014-06-10,2293,6535,2819,610,1311,121,7391,177,60,-856
2014-06-11,1869,5664,2443,530,1356,548,6797,0,53,-1133
2014-06-11,1932,5453,1937,540,1350,895,6715,7,53,-1262
2014-06-11,1843,6653,2111,578,1330,1231,7682,536,55,-1030
2014-06-11,1968,6494,2056,589,1330,1382,7591,218,47,-1096
2014-06-12,1953,5638,2225,554,1334,752,6880,0,63,-1242
2014-06-12,2102,5421,2256,641,1355,226,6647,5,63,-1227
2014-06-12,2068,6742,2624,645,1338,659,7902,502,65,-1159
2014-06-12,2137,6595,2792,638,1329,509,7689,223,61,-1094
2014-06-13,2351,5968,2727,584,1341,79,7142,0,61,-1175
2014-06-13,1966,5463,2369,545,1377,275,6598,4,61,-1134
2014-06-13,2179,6951,2959,639,1376,261,7933,458,61,-982
2014-06-13,2211,6450,2997,636,1372,243,7680,160,61,-1231
2014-06-14,2098,5822,2754,484,1388,197,6983,0,61,-1160
2014-06-14,1860,5023,1849,409,1391,56,5631,7,61,-608
2014-06-14,2166,6051,2738,424,1389,67,7222,379,61,-1172
2014-06-14,2019,5889,2502,454,1389,364,6926,139,61,-1037
2014-06-15,1812,5276,2100,392,1390,228,5984,0,61,-709
2014-06-15,1549,4659,1352,320,1397,476,5157,3,61,-499
2014-06-15,1855,5265,2123,344,1388,107,6218,339,62,-953
2014-06-15,1647,5386,2459,363,1396,31,6009,52,62,-623
2014-06-16,1605,4615,1511,353,1388,88,5006,0,62,-391
2014-06-16,2132,6506,2586,886,1365,184,7339,125,60,-833
2014-06-16,2330,6507,2447,966,1351,23,7380,202,60,-873
2014-06-17,2253,6725,2296,949,1397,290,7457,215,57,-732
2014-06-17,2238,6417,2221,963,1393,128,7019,29,46,-602
2014-06-18,1875,5267,1475,850,1398,179,5825,0,50,-558
2014-06-18,2058,6054,1899,1017,1393,56,6508,38,48,-454
2014-06-18,2316,6710,2242,1075,1368,29,7329,252,47,-618
2014-06-18,2313,6875,2340,1063,1379,198,7340,0,47,-465
2014-06-19,1811,5094,1217,473,1395,699,5644,0,50,-550
2014-06-19,2493,6676,2348,557,1385,589,7593,167,55,-918
2014-06-19,2200,6430,1994,549,1367,1179,7525,180,55,-1095
2014-06-19,2097,6463,2433,543,1394,1044,7566,0,55,-1103
2014-06-20,1596,5053,1060,500,1404,1455,6069,0,55,-1016
2014-06-20,1975,6405,1713,538,1388,1544,7470,259,55,-1065
2014-06-20,1755,6160,1802,517,1383,1156,7012,343,57,-852
2014-06-20,1896,6470,2446,532,1401,756,7094,0,64,-625
2014-06-21,1478,4992,1519,485,1410,919,5874,0,64,-883
2014-06-21,1629,5719,2101,510,1407,578,6589,304,61,-870
2014-06-21,1586,5505,1973,509,1410,413,6228,276,62,-723
2014-06-21,1893,6167,2952,537,1408,246,7097,0,61,-929
2014-06-22,1407,4597,1399,487,1412,409,5173,0,61,-577
2014-06-22,1393,4838,1584,398,1410,164,5451,443,60,-613
2014-06-22,1327,4823,1427,398,1407,388,5353,347,60,-530
2014-06-22,1844,5831,2609,451,1412,270,6646,0,61,-815
2014-06-23,1672,4582,1335,396,1412,447,5322,0,61,-740
2014-06-23,2386,6408,2438,565,1371,34,7234,380,61,-827
2014-06-23,2266,6286,2218,630,1376,155,7149,443,62,-863
2014-06-23,2285,6772,2843,646,1399,380,7617,1,62,-844
2014-06-24,1828,5018,1348,536,1408,740,5918,0,59,-900
2014-06-24,2378,6502,2573,659,1374,94,7380,242,59,-878
2014-06-24,2162,6193,2185,637,1403,380,7160,335,59,-967
2014-06-24,2332,6468,2392,634,1404,621,7435,0,53,-967
2014-06-25,1928,5119,1505,534,1405,410,5838,0,56,-719
2014-06-25,2293,6506,2513,647,1397,72,7302,320,59,-796
2014-06-25,1928,6473,2345,594,1401,1090,7414,0,57,-941
2014-06-26,2249,5166,1418,614,1402,525,6267,0,60,-1102
2014-06-26,1834,6475,1589,592,1359,1906,7639,298,62,-1164
2014-06-26,1944,6383,1544,607,1339,1697,7542,358,53,-1159
2014-06-26,2455,6232,2599,642,1402,523,7683,0,62,-1445
2014-06-27,1906,5107,1588,540,1400,297,5794,0,63,-687
2014-06-27,2422,6491,2451,659,1356,-4,7159,212,64,-668
2014-06-27,1936,6045,2323,650,1385,22,6720,340,63,-674
2014-06-27,2010,6105,2614,621,1389,83,6780,0,64,-675
2014-06-28,1538,4831,1567,486,1404,330,5389,0,65,-558
2014-06-28,1636,5659,2420,498,1399,122,6538,404,58,-878
2014-06-28,1482,5605,2110,504,1402,249,6212,402,63,-606
2014-06-28,1723,5981,2640,530,1401,373,6730,0,63,-748
2014-06-29,1407,4491,1591,418,1396,177,5040,0,52,-549
2014-06-29,1373,4778,1715,428,1400,337,5772,459,61,-994
2014-06-29,1408,4909,1772,432,1402,505,5976,397,61,-1067
2014-06-29,1393,5468,2467,442,1404,536,6293,0,52,-825
2014-06-30,1520,4602,1480,419,1398,341,5224,0,65,-622
2014-06-30,2125,6428,2447,507,1367,352,7316,453,65,-888
2014-06-30,2052,6418,2447,608,1382,592,7156,13,61,-737
2014-07-01,1848,5101,1858,576,1393,339,6073,0,61,-973
2014-07-01,2244,6239,2742,642,1393,153,7319,85,61,-1080
2014-07-01,1833,6282,1976,628,1378,1193,7414,356,51,-1133
2014-07-01,1949,6609,2489,646,1387,1109,7631,0,52,-1022
2014-07-02,1937,5469,1599,576,1390,960,6514,0,53,-1045
2014-07-02,2310,6533,2440,653,1392,97,7393,439,61,-860
2014-07-02,2258,6557,2548,665,1390,30,7342,390,61,-785
2014-07-03,2179,5719,2282,682,1392,73,6658,0,52,-940
2014-07-03,2100,6059,2503,721,1388,6,6877,96,63,-817
2014-07-03,2278,6654,2750,723,1359,156,7670,341,63,-1017
2014-07-03,2178,6760,2582,709,1392,658,7776,195,63,-1016
2014-07-04,1805,5181,1488,533,1392,676,5957,0,63,-776
2014-07-04,1958,6103,1855,587,1399,1427,7378,88,63,-1275
2014-07-04,1920,6494,2253,580,1334,1195,7782,437,63,-1288
2014-07-04,2242,6283,2486,619,1379,472,7286,25,63,-1003
2014-07-05,1639,5278,1842,476,1390,816,6227,0,63,-948
2014-07-05,1762,5452,2411,493,1392,161,6452,170,63,-1000
2014-07-05,1714,5722,2245,478,1387,109,6572,576,63,-850
2014-07-05,1823,5950,2718,508,1393,216,6743,22,63,-793
2014-07-06,1665,5061,1989,385,1395,117,5614,0,63,-553
2014-07-06,1646,4777,1944,391,1399,6,5574,125,63,-797
2014-07-06,1584,5155,1954,460,1391,78,6056,526,63,-902
2014-07-06,1707,5574,2575,487,1396,238,6478,13,63,-904
2014-07-07,1571,4690,1730,508,1396,117,5385,-1,63,-695
2014-07-07,2175,6266,2313,925,1394,103,7126,153,63,-860
2014-07-07,2387,6838,2616,898,1353,3,7874,554,63,-1036
2014-07-07,2387,6655,2738,910,1377,93,7610,42,63,-955
2014-07-08,2083,5432,2024,470,1387,13,6040,0,64,-608
2014-07-08,2495,6541,2452,628,1391,214,7387,149,58,-845
2014-07-08,2426,7053,2682,622,1366,350,8032,529,58,-979
2014-07-08,2443,6741,2756,628,1394,392,7693,22,58,-951
2014-07-09,2013,5581,1842,524,1392,270,6099,0,58,-518
2014-07-09,2286,6564,2371,550,1391,374,7129,100,58,-564
2014-07-09,2072,6862,2187,588,1358,1192,7891,431,63,-1029
2014-07-09,2125,6701,2335,683,1380,1065,7666,14,63,-964
2014-07-10,1953,5673,1352,554,1386,659,5966,0,63,-293
2014-07-10,2483,6562,2195,627,1381,214,7084,123,61,-522
2014-07-10,2529,7089,2060,626,1346,815,7879,441,62,-790
2014-07-10,2397,6819,2277,623,1379,999,7753,16,61,-934
2014-07-11,1961,5330,1104,548,1391,929,5996,0,63,-666
2014-07-11,2605,6562,1889,628,1378,705,7339,70,63,-777
2014-07-11,2578,6598,2181,637,1360,466,7515,243,49,-916
2014-07-11,2659,6657,2343,645,1380,150,7237,10,49,-579
2014-07-12,1744,5274,1737,397,1396,555,5877,0,49,-603
2014-07-12,1931,5585,2234,403,1391,393,6545,135,57,-960
2014-07-12,1666,5794,1824,437,1394,1000,6752,370,63,-958
2014-07-12,1923,5810,2432,433,1392,730,6980,8,61,-1169
2014-07-13,1799,4977,1231,423,1385,749,5649,0,62,-672
2014-07-13,1899,4880,1537,434,1391,167,5647,158,61,-768
2014-07-13,1878,5200,1579,439,1385,35,5877,501,61,-678
2014-07-13,2132,5576,2153,463,1383,53,6248,3,61,-672
2014-07-14,1681,4805,1356,412,1391,365,5267,0,62,-462
2014-07-14,2390,6370,2190,516,1386,317,7027,168,59,-657
2014-07-14,2704,6772,2385,525,1356,141,7601,428,62,-829
2014-07-14,2545,6601,2478,502,1378,282,7250,3,61,-649
2014-07-15,2149,5147,1485,437,1380,734,6245,0,61,-1099
2014-07-15,2347,6506,2605,553,1385,338,7475,185,61,-969
2014-07-15,2053,6714,2304,543,1364,793,7608,490,61,-894
2014-07-15,2295,6867,2866,580,1385,640,7826,-1,61,-959
2014-07-16,2000,5245,1541,468,1386,946,6401,0,61,-1156
2014-07-16,2439,6764,2223,515,1355,913,7785,280,61,-1021
2014-07-16,2640,6775,2455,551,1379,380,7854,388,61,-1078
2014-07-16,2411,7076,2624,508,1382,1085,8072,0,62,-995
2014-07-17,2272,5250,1510,533,1392,635,6403,0,62,-1153
2014-07-17,2243,6637,2484,542,1363,823,7722,208,60,-1085
2014-07-17,2004,6627,2319,498,1368,1319,7815,245,61,-1187
2014-07-17,2224,6934,2971,521,1372,742,7891,0,62,-957
2014-07-18,2023,5445,1843,475,1389,815,6605,0,61,-1160
2014-07-18,2072,6838,3232,552,1360,439,7944,228,62,-1107
2014-07-18,1978,6576,2628,507,1382,809,7640,275,62,-1064
2014-07-18,2066,6777,2657,512,1395,1083,7774,0,62,-997
2014-07-19,1712,5158,1879,476,1391,813,6332,0,61,-1174
2014-07-19,1836,6171,2795,472,1389,637,7392,199,65,-1221
2014-07-19,1658,6020,2433,465,1392,632,7039,397,62,-1020
2014-07-19,1786,6540,2865,477,1391,1000,7579,0,62,-1039
2014-07-20,1737,4870,1280,451,1392,1006,5927,0,62,-1058
2014-07-20,1810,5115,1643,463,1393,468,6239,401,62,-1124
2014-07-20,1787,5248,1627,453,1389,588,6351,443,64,-1103
2014-07-20,1967,6017,2450,489,1391,664,7024,0,64,-1007
2014-07-21,1641,4653,1685,456,1386,606,5836,0,64,-1183
2014-07-21,2229,6657,2962,603,1339,107,7677,384,52,-1020
2014-07-21,2250,6881,3131,590,1354,67,7888,443,52,-1007
2014-07-21,2376,7175,3643,632,1377,146,8226,0,52,-1051
2014-07-22,1947,5384,2309,602,1388,71,6368,0,52,-985
2014-07-22,2206,6920,3252,659,1379,-8,7795,256,52,-875
2014-07-22,2040,6893,3097,647,1381,598,8003,188,52,-1110
2014-07-22,2082,6899,3405,642,1385,379,7945,-1,52,-1046
2014-07-23,2120,5347,2273,599,1378,45,6466,-1,52,-1120
2014-07-23,2339,6904,3145,744,1354,72,7910,205,52,-1007
2014-07-23,2131,6761,2913,725,1364,448,7909,277,52,-1147
2014-07-23,2151,6798,3620,726,1378,15,7951,-1,61,-1154
2014-07-24,1911,5156,1800,619,1384,260,6037,-1,64,-880
2014-07-24,2394,6840,2970,738,1342,17,7795,271,64,-955
2014-07-24,2418,6839,2766,678,1342,186,7782,327,64,-943
2014-07-24,2297,6647,2975,668,1372,235,7599,-1,52,-952
2014-07-25,1877,5298,1804,614,1383,340,6080,-1,64,-782
2014-07-25,2141,6774,2614,656,1361,364,7589,392,62,-815
2014-07-25,2223,6723,2804,673,1367,271,7774,377,60,-1051
2014-07-25,2197,6716,2896,642,1381,525,7704,-1,63,-988
2014-07-26,1710,5108,2078,480,1380,568,6277,-1,63,-1169
2014-07-26,1769,6076,2691,502,1383,358,7197,429,63,-1120
2014-07-26,1697,6031,2539,497,1385,653,7117,283,63,-1086
2014-07-26,2007,6351,3199,525,1385,173,7351,-1,63,-1000
2014-07-27,1584,4811,1852,388,1383,703,5972,-1,63,-1162
2014-07-27,1751,5390,2159,400,1387,472,6604,373,63,-1214
2014-07-27,1570,5447,1996,396,1379,886,6607,317,63,-1159
2014-07-27,1772,5803,3047,422,1379,222,6904,-1,63,-1101
2014-07-28,1716,4776,1913,526,1380,231,5829,-1,63,-1052
2014-07-28,2174,6800,2960,658,1373,344,7831,260,62,-1031
2014-07-28,1946,6702,2473,654,1354,1009,7740,241,62,-1038
2014-07-28,1931,6349,2956,632,1374,579,7534,0,62,-1185
2014-07-29,1932,5328,1882,596,1380,342,6192,-1,62,-865
2014-07-29,2041,6766,2982,639,1357,247,7534,206,62,-768
2014-07-29,1978,6803,3325,603,1382,58,7592,185,62,-790
2014-07-29,1915,6625,3118,622,1382,52,7150,-1,62,-525
2014-07-30,1775,5158,2099,522,1378,67,5900,-1,62,-742
2014-07-30,1902,6782,3041,572,1367,66,7396,386,62,-615
2014-07-30,1782,6717,3021,572,1362,282,7470,390,61,-754
2014-07-30,1817,6457,3018,564,1381,269,7108,-1,61,-651
