temp,pot,,avg_t_200,,avg_t_100,,avg_p_100,,,t2,p2,,ta,ta100,,tp,tp50
79.047956,-0.92874162,,77.48238593,,77.40408956,,-0.916260545,,,,,,77.960366,77.93867427,,-1.9681072,-1.956995534
74.362978,-0.92052187,,77.48381287,,77.36694753,,-0.916080899,,,,,,76.12488,77.92130309,,-1.9603654,-1.956785526
72.284435,-0.92273493,,77.49834784,,77.38579765,,-0.916002707,,,,,,77.215056,77.90664957,,-1.9593257,-1.95673691
67.880159,-0.9145586,,77.51302073,,77.42639693,,-0.915899906,,,,,,78.310797,77.89226356,,-1.9585404,-1.956731576
73.143353,-0.92530583,,77.53670033,,77.50095841,,-0.915849956,,,,,,77.351217,77.89088179,,-1.9537116,-1.956814066
76.35267,-0.92474784,,77.54849461,,77.52935479,,-0.915686868,,,,,,79.313608,77.92568831,,-1.9574764,-1.956941278
79.336252,-0.92943921,,77.54851277,,77.53848768,,-0.915525822,,,,,,78.763832,77.92755996,,-1.9499829,-1.957180878
80.33132,-0.93306067,,77.52724084,,77.480039,,-0.915152621,,,,,,80.440256,77.9098008,,-1.944317,-1.957471696
76.847653,-0.92580041,,77.49073256,,77.44668157,,-0.914784227,,,,,,81.050706,77.89677195,,-1.9401701,-1.957928578
75.114946,-0.92134559,,77.47209651,,77.44755838,,-0.914432443,,,,,,78.246717,77.87496345,,-1.9329266,-1.958676168
76.422501,-0.92044162,,77.44854671,,77.464855,,-0.914085526,,,,,,78.931914,77.87496231,,-1.9398887,-1.959324096
76.778042,-0.91385661,,77.41851949,,77.50509791,,-0.913848343,,,,,,77.712411,77.89037218,,-1.9423736,-1.959778904
79.920211,-0.91654917,,77.41644729,,77.52787309,,-0.913661153,,,,,,76.608909,77.94275817,,-1.9449365,-1.960177744
82.229617,-0.92208775,,77.41407713,,77.52537381,,-0.913510188,,,,,,75.125963,77.95723857,,-1.9462574,-1.960476582
82.320337,-0.92610683,,77.39216277,,77.47834435,,-0.913295878,,,,,,77.926107,77.99795876,,-1.958679,-1.960699156
75.604749,-0.91028979,,77.37542233,,77.43305738,,-0.913088342,,,,,,74.471541,78.03438545,,-1.9530662,-1.960599924
73.734232,-0.9063263,,77.40369522,,77.45951141,,-0.913075412,,,,,,75.941378,78.06846791,,-1.9585776,-1.960642748
77.631445,-0.91639354,,77.42783292,,77.51990797,,-0.913168825,,,,,,76.432603,78.09348677,,-1.9591578,-1.96052103
75.061257,-0.90568124,,77.4227244,,77.52803291,,-0.913156101,,,,,,79.87572,78.08994454,,-1.967411,-1.960475814
79.643932,-0.915459,,77.42500452,,77.54660719,,-0.913231249,,,,,,81.82177,78.0351974,,-1.9720757,-1.96030453
76.284071,-0.90397068,,77.38413638,,77.49524179,,-0.913152661,,,,,,75.923451,77.99311401,,-1.955784,-1.96018421
75.891023,-0.90140457,,77.37482074,,77.49429403,,-0.913234922,,,,,,75.6778,78.03516182,,-1.9589958,-1.960524688
80.252118,-0.91037575,,77.39465685,,77.48687434,,-0.913289765,,,,,,74.70348,78.06812604,,-1.9592757,-1.960791824
82.469693,-0.91007267,,77.39292423,,77.46186384,,-0.913280668,,,,,,76.022727,78.09839739,,-1.9650242,-1.961120378
84.685381,-0.91146408,,77.39770417,,77.42585547,,-0.913230162,,,,,,76.999262,78.10469694,,-1.9650532,-1.9615752
82.220324,-0.90821638,,77.37395669,,77.37476025,,-0.913095849,,,,,,79.137565,78.12496673,,-1.9634493,-1.961961
80.105573,-0.91285108,,77.33146206,,77.35232968,,-0.912938247,,,,,,80.498092,78.10139937,,-1.9601191,-1.962250768
77.625331,-0.91439308,,77.30948781,,77.35485852,,-0.912692662,,,,,,78.677836,78.03484091,,-1.9499955,-1.96272794
77.215168,-0.91724266,,77.29547463,,77.41361022,,-0.912440684,,,,,,76.229938,78.00970592,,-1.9395341,-1.963446194
75.556171,-0.9135952,,77.28777456,,77.47437174,,-0.912042503,,,,,,76.11096,77.98429768,,-1.9365588,-1.964211178
77.256672,-0.91828405,,77.30548075,,77.52808958,,-0.911576406,,,,,,80.793002,77.96590082,,-1.9453903,-1.96498695
78.292185,-0.92113126,,77.32090076,,77.56566898,,-0.911121451,,,,,,81.746056,77.91536487,,-1.9455419,-1.965487936
75.310975,-0.91290986,,77.32919059,,77.56247016,,-0.910665088,,,,,,76.254147,77.86901508,,-1.9307245,-1.965892798
78.533368,-0.92508238,,77.32899557,,77.58855238,,-0.910368433,,,,,,75.249682,77.89502498,,-1.9339025,-1.96666961
76.971985,-0.92594042,,77.2965814,,77.58158978,,-0.910001541,,,,,,73.90169,77.92005115,,-1.9386488,-1.96750267
74.771895,-0.92677428,,77.26666048,,77.62393959,,-0.909781495,,,,,,77.353802,77.96213651,,-1.9550688,-1.96828587
75.039331,-0.93113356,,77.26191166,,77.63879977,,-0.909483057,,,,,,78.435543,77.95084666,,-1.9632275,-1.968617696
74.411309,-0.92767176,,77.27117803,,77.63729238,,-0.909160538,,,,,,77.348782,77.91880732,,-1.9649364,-1.968809214
77.765224,-0.93056542,,77.29742088,,77.64748858,,-0.908928569,,,,,,76.346163,77.90777951,,-1.9662482,-1.968960004
78.842524,-0.92457729,,77.30324583,,77.62086666,,-0.908676485,,,,,,75.167063,77.94019095,,-1.966157,-1.969270942
77.39721,-0.91522236,,77.30992299,,77.58357254,,-0.908482077,,,,,,74.519612,77.98607497,,-1.9645173,-1.969528898
79.28026,-0.91806398,,77.30386307,,77.56439345,,-0.90835405,,,,,,78.574662,78.02362793,,-1.9751887,-1.969862848
76.325554,-0.90914568,,77.28777827,,77.57182204,,-0.908239292,,,,,,78.965531,78.03689465,,-1.977424,-1.970036598
79.404294,-0.91908412,,77.2927306,,77.63556395,,-0.908193695,,,,,,76.038381,78.07766409,,-1.9695659,-1.970089846
76.963063,-0.91375257,,77.28242721,,77.65570625,,-0.907978857,,,,,,79.829668,78.15356814,,-1.981074,-1.97018844
75.523663,-0.91032495,,77.29718533,,77.67339187,,-0.907763139,,,,,,74.546947,78.16746133,,-1.9656243,-1.969962148
77.000707,-0.91552373,,77.32492686,,77.70605631,,-0.907635195,,,,,,77.644493,78.21560709,,-1.9726877,-1.97013984
76.446525,-0.91645023,,77.33954461,,77.67870853,,-0.907402936,,,,,,78.872243,78.24454703,,-1.9747695,-1.970062168
75.620086,-0.92094582,,77.36021431,,77.63906455,,-0.907229443,,,,,,78.9848,78.23755261,,-1.9735369,-1.970138636
74.538764,-0.92390068,,77.37108623,,77.60366775,,-0.907094941,,,,,,77.502775,78.24285137,,-1.964406,-1.97039603
76.576536,-0.93328228,,77.36560232,,77.61872216,,-0.907060236,,,,,,78.371906,78.25298622,,-1.9576068,-1.970976768
72.221919,-0.92107409,,77.35714901,,77.60762935,,-0.90689534,,,,,,80.978204,78.25917332,,-1.9579346,-1.971545278
77.71892,-0.93203588,,77.37813229,,77.67540223,,-0.906932372,,,,,,81.864847,78.22963782,,-1.959059,-1.972040628
77.990079,-0.92385634,,77.3752705,,77.68550746,,-0.906839869,,,,,,81.632874,78.15012221,,-1.9626649,-1.972542514
81.86083,-0.92940971,,77.38187053,,77.65954513,,-0.906731874,,,,,,77.793611,78.0583453,,-1.9600722,-1.973016994
75.866581,-0.91144617,,77.3625339,,77.57619803,,-0.906492194,,,,,,78.761119,78.07333352,,-1.9694564,-1.973580246
78.160658,-0.91964916,,77.37630884,,77.57999204,,-0.906439849,,,,,,75.706831,78.11533029,,-1.9645238,-1.973755132
76.180111,-0.91581332,,77.38042052,,77.56738498,,-0.906219637,,,,,,75.848853,78.15244532,,-1.9671611,-1.973801928
77.563018,-0.92032545,,77.37187221,,77.62878377,,-0.906150293,,,,,,79.176641,78.18458909,,-1.9775496,-1.97388801
73.29155,-0.90790329,,77.36475064,,77.68557603,,-0.906092402,,,,,,75.21108,78.16640518,,-1.965323,-1.973750492
76.526678,-0.91388796,,77.3963524,,77.75675971,,-0.90613243,,,,,,75.6745,78.21405554,,-1.9626291,-1.973822146
84.029832,-0.92279885,,77.4203593,,77.77200656,,-0.906115054,,,,,,78.385866,78.23381343,,-1.9623156,-1.974066794
83.619422,-0.91323332,,77.41714623,,77.69639722,,-0.906013066,,,,,,81.039749,78.2042961,,-1.9598784,-1.974516766
80.28468,-0.90604364,,77.41153512,,77.60204936,,-0.905956736,,,,,,81.216181,78.14086291,,-1.9573861,-1.974873438
79.586062,-0.9111754,,77.40152776,,77.56115852,,-0.906016661,,,,,,79.459283,78.07028033,,-1.9537174,-1.975509202
77.228273,-0.91016368,,77.3843027,,77.5056192,,-0.90590542,,,,,,79.025041,78.00298198,,-1.9552074,-1.976490992
73.115833,-0.89961338,,77.38899901,,77.54084296,,-0.905922627,,,,,,77.141479,78.00635294,,-1.9524917,-1.977308312
76.506447,-0.90771691,,77.40440511,,77.61295197,,-0.905984348,,,,,,77.789166,77.99554145,,-1.956897,-1.978222706
77.041815,-0.90579149,,77.41218602,,77.61577696,,-0.905850034,,,,,,77.44305,77.99665242,,-1.9588468,-1.978861798
80.069712,-0.91268291,,77.41880541,,77.58339598,,-0.905644266,,,,,,78.077702,77.9731918,,-1.9660597,-1.979247808
80.84661,-0.91736771,,77.39919624,,77.57014975,,-0.905500994,,,,,,77.502361,77.98554461,,-1.9728079,-1.97955527
76.466394,-0.91416953,,77.35681602,,77.5452734,,-0.905290799,,,,,,74.626333,77.94170841,,-1.9723526,-1.979803084
76.087559,-0.92489657,,77.35522738,,77.55932044,,-0.905103496,,,,,,74.609103,78.00886392,,-1.9757034,-1.97995734
71.999707,-0.91478113,,77.35075709,,77.57641857,,-0.904821063,,,,,,78.715052,78.04592997,,-1.9877653,-1.97997919
73.445392,-0.91408301,,77.38548007,,77.64592975,,-0.904697526,,,,,,77.588912,78.0380447,,-1.9843432,-1.979709948
74.723399,-0.91064375,,77.4111718,,77.73215365,,-0.904694608,,,,,,75.512387,78.06549936,,-1.9779377,-1.979676644
79.733319,-0.91954127,,77.44114673,,77.77876163,,-0.904694917,,,,,,77.878214,78.0537763,,-1.9839777,-1.979705546
81.302051,-0.9225949,,77.43182359,,77.72420824,,-0.904502846,,,,,,79.20729,78.03769886,,-1.9859082,-1.979588604
80.103523,-0.92205371,,77.40598747,,77.64943163,,-0.90428631,,,,,,76.612737,77.99368619,,-1.9777833,-1.97975598
77.887538,-0.92122043,,77.39308389,,77.59793068,,-0.904099131,,,,,,76.535691,78.00419347,,-1.9753474,-1.980064462
75.870689,-0.92021545,,77.3859625,,77.62099798,,-0.904051907,,,,,,77.202843,78.05883078,,-1.9704396,-1.980448426
74.734239,-0.9172431,,77.3916692,,77.6623588,,-0.904000442,,,,,,78.575861,78.08406235,,-1.965785,-1.980922156
75.00574,-0.91288878,,77.41167995,,77.68199884,,-0.903878709,,,,,,81.358939,78.06656036,,-1.9695651,-1.98148386
82.547329,-0.92390635,,77.42420024,,77.68061097,,-0.903732747,,,,,,82.462806,78.05428758,,-1.9755555,-1.981986066
79.76947,-0.91210725,,77.41069678,,77.64211875,,-0.903550486,,,,,,80.978314,78.03753283,,-1.9778088,-1.982253872
81.317845,-0.91935186,,77.39554543,,77.65025167,,-0.903500219,,,,,,76.942855,78.02644408,,-1.9716601,-1.982453418
76.220181,-0.90843391,,77.38252284,,77.61573138,,-0.903282031,,,,,,76.164089,78.0145081,,-1.9728034,-1.982634876
75.654572,-0.91094002,,77.38490386,,77.64411193,,-0.903239259,,,,,,75.093227,78.0128812,,-1.9724759,-1.982706886
77.469353,-0.91846778,,77.37872442,,77.64105849,,-0.903140791,,,,,,78.025955,78.05446465,,-1.9817951,-1.98280345
78.644382,-0.92175899,,77.37008129,,77.61650782,,-0.903029646,,,,,,76.714507,78.06732577,,-1.9790548,-1.982827272
76.927841,-0.91482763,,77.36818189,,77.59779977,,-0.902971446,,,,,,77.461049,78.10015895,,-1.9812148,-1.9828374
78.418102,-0.9147397,,77.38216288,,77.57472502,,-0.90293742,,,,,,79.058708,78.08091265,,-1.9838762,-1.982589098
76.663496,-0.90228638,,77.38167868,,77.5887749,,-0.903065103,,,,,,79.666562,78.05012039,,-1.9800864,-1.98220385
81.141138,-0.90757454,,77.3942852,,77.60159811,,-0.90328139,,,,,,79.610298,78.02851792,,-1.9744956,-1.981932944
81.004734,-0.90302615,,77.38535128,,77.52833451,,-0.903353154,,,,,,79.775751,78.03429928,,-1.9697594,-1.981791604
79.41315,-0.89901124,,77.39653418,,77.44986293,,-0.903454836,,,,,,81.857816,78.02229256,,-1.9745089,-1.981715702
74.407898,-0.89040482,,77.38323053,,77.40202806,,-0.903589361,,,,,,78.753934,77.98637617,,-1.9688041,-1.981588292
75.41994,-0.90322456,,77.40178616,,77.42027553,,-0.903766526,,,,,,79.185362,77.95018027,,-1.9785929,-1.981740814
72.291827,-0.90061128,,77.39783971,,77.46606105,,-0.903852694,,,,,,78.563875,77.95509986,,-1.9864066,-1.98160002
75.370895,-0.91095665,,77.41327951,,77.53598262,,-0.903913101,,,,,,79.346709,77.93343337,,-1.9934429,-1.98143459
76.22914,-0.9127808,,77.40874677,,77.58201051,,-0.903886593,,,,,,76.223248,77.90546487,,-1.9860323,-1.981133548
76.303764,-0.9125577,,77.39863762,,77.61335168,,-0.903839013,,,,,,74.659528,77.9229392,,-1.9827021,-1.981068416
75.261746,-0.90961356,,77.40532849,,77.62296455,,-0.903780705,,,,,,75.776455,77.96788565,,-1.9841533,-1.981098152
75.954594,-0.90916005,,77.43016378,,77.62238468,,-0.903755107,,,,,,78.17262,77.97653338,,-1.9863889,-1.980904296
77.256826,-0.90880426,,77.45865986,,77.58842312,,-0.903723493,,,,,,80.831869,77.97873006,,-1.9882348,-1.980531656
73.549833,-0.89249235,,77.45563677,,77.57058058,,-0.903837629,,,,,,79.500773,77.94953498,,-1.9782007,-1.980322612
77.028934,-0.89658968,,77.47528281,,77.59892858,,-0.904189868,,,,,,76.987916,77.96198559,,-1.9668636,-1.98036661
76.934458,-0.89097378,,77.49511337,,77.57947609,,-0.904516497,,,,,,79.137371,77.98025514,,-1.9714652,-1.980391796
76.827311,-0.88700084,,77.49483754,,77.54040248,,-0.90489908,,,,,,78.869856,77.98200767,,-1.9706737,-1.980338048
80.406549,-0.89696043,,77.49905851,,77.50314762,,-0.905364428,,,,,,78.246603,77.95321935,,-1.9689057,-1.980268014
79.032785,-0.89532485,,77.48781619,,77.40235962,,-0.905645436,,,,,,80.472901,77.89067759,,-1.9748615,-1.980452018
79.672782,-0.90160368,,77.4757413,,77.31563535,,-0.905849635,,,,,,82.95101,77.85492829,,-1.9848142,-1.98046124
77.573701,-0.90087097,,77.46264881,,77.28223023,,-0.906040992,,,,,,78.056949,77.82797874,,-1.977712,-1.980212036
77.836927,-0.90556081,,77.43775731,,77.30116808,,-0.906268192,,,,,,79.197982,77.84467393,,-1.9891743,-1.980151152
78.223698,-0.90900969,,77.4180812,,77.30148863,,-0.90635938,,,,,,81.568776,77.83031077,,-2.0028069,-1.979931168
79.713491,-0.91557422,,77.38551366,,77.30921883,,-0.906400675,,,,,,77.879787,77.78764115,,-1.9960734,-1.979448844
78.435814,-0.9151339,,77.37465494,,77.32454776,,-0.906407411,,,,,,78.443264,77.8013911,,-1.9982114,-1.979543982
76.900111,-0.91312081,,77.36262713,,77.32557625,,-0.906335522,,,,,,76.07838,77.83357253,,-1.9888516,-1.979422184
74.558757,-0.90767885,,77.36952579,,77.32269481,,-0.906239927,,,,,,74.401006,77.90294182,,-1.9781473,-1.97961041
76.190243,-0.91211451,,77.39623042,,77.33235385,,-0.906189901,,,,,,77.613431,77.97390838,,-1.9814328,-1.979810784
75.156474,-0.90683406,,77.40923938,,77.28509049,,-0.905990671,,,,,,80.128232,77.99984038,,-1.9851986,-1.98008047
77.776078,-0.90947515,,77.41446919,,77.277755,,-0.905889605,,,,,,78.974222,77.92032779,,-1.9800654,-1.97972648
78.904865,-0.90507256,,77.40161576,,77.29858663,,-0.905814015,,,,,,77.730615,77.90308849,,-1.9767959,-1.979785664
79.626954,-0.89816708,,77.3871531,,77.30871249,,-0.905718211,,,,,,76.652682,77.90834526,,-1.9743032,-1.97968025
79.999697,-0.89261378,,77.37915532,,77.34703519,,-0.90579637,,,,,,79.026241,77.94868109,,-1.982678,-1.979622626
80.355928,-0.8885381,,77.39006615,,77.34663051,,-0.90588143,,,,,,76.780829,77.91475637,,-1.9793828,-1.979610628
83.44175,-0.88944727,,77.39167097,,77.28004428,,-0.905890911,,,,,,73.842246,77.8911121,,-1.9781306,-1.979388372
83.230558,-0.87782276,,77.35202804,,77.20217507,,-0.905975551,,,,,,76.164337,77.88572218,,-1.994277,-1.979366394
80.874237,-0.86745159,,77.31466177,,77.1173887,,-0.906144524,,,,,,73.689114,77.92048441,,-1.9932074,-1.978946942
80.977033,-0.87324353,,77.28850375,,77.06495048,,-0.906412071,,,,,,74.271274,77.99400978,,-1.9945456,-1.978597132
77.975502,-0.87595135,,77.25468642,,77.04578554,,-0.90668517,,,,,,75.739407,78.08941533,,-1.9941261,-1.978290044
77.893115,-0.88354096,,77.247967,,77.06952041,,-0.906955591,,,,,,77.111077,78.09780517,,-1.9938702,-1.977726966
77.84407,-0.88876009,,77.24478262,,77.09021482,,-0.907173527,,,,,,78.855137,78.06125164,,-1.9946754,-1.976916472
81.164616,-0.90415591,,77.26262139,,77.06423598,,-0.907318652,,,,,,77.752299,78.03973661,,-1.9889458,-1.97621931
76.243053,-0.89722892,,77.26487567,,76.97250197,,-0.907313107,,,,,,78.110226,78.05903116,,-1.9877861,-1.975719334
74.8901,-0.89920412,,77.28394747,,76.91972084,,-0.90734376,,,,,,76.224817,78.08024139,,-1.980733,-1.975412018
75.420732,-0.90470685,,77.29306412,,76.90898125,,-0.907383969,,,,,,75.231609,78.1335694,,-1.9764039,-1.97520856
75.129654,-0.90560913,,77.30219417,,76.92375504,,-0.907393824,,,,,,76.246001,78.1637151,,-1.9773041,-1.97514629
75.150406,-0.90533086,,77.32485877,,76.96924982,,-0.907430078,,,,,,79.587307,78.16128384,,-1.9829862,-1.975261538
75.498481,-0.90254769,,77.36267343,,77.00737087,,-0.907426189,,,,,,79.755465,78.16376852,,-1.9795612,-1.975273406
80.01569,-0.90670296,,77.39312061,,77.05457084,,-0.907481814,,,,,,78.274908,78.17508172,,-1.9687997,-1.97542618
82.636003,-0.90463153,,77.37304223,,77.01594049,,-0.907392691,,,,,,79.901334,78.15159717,,-1.9646138,-1.975613154
81.398382,-0.89781524,,77.34564396,,76.94971203,,-0.907336623,,,,,,83.042475,78.10886599,,-1.9665411,-1.975984688
78.713939,-0.8923964,,77.31345091,,76.90842603,,-0.907393013,,,,,,83.628786,78.01985018,,-1.9674286,-1.976445934
78.757443,-0.89765854,,77.30839065,,76.89468845,,-0.907473493,,,,,,81.218987,77.97112453,,-1.9659643,-1.977070392
74.293276,-0.89253013,,77.28173422,,76.90622872,,-0.907514485,,,,,,79.361523,77.94087567,,-1.9681384,-1.977682708
72.521771,-0.89927442,,77.28073304,,76.97442015,,-0.907575148,,,,,,80.538487,77.95205738,,-1.9764302,-1.978359706
72.115803,-0.90763004,,77.3061435,,77.04904508,,-0.907504889,,,,,,78.172801,77.93752654,,-1.9715532,-1.978795896
76.029151,-0.92046495,,77.33979659,,77.13433793,,-0.907392903,,,,,,79.514676,77.95078818,,-1.9781351,-1.979624164
75.478348,-0.91695759,,77.34528426,,77.15205962,,-0.907142975,,,,,,78.51626,77.95095099,,-1.9783908,-1.98013712
78.931434,-0.92474025,,77.3694883,,77.13154565,,-0.906867185,,,,,,78.990616,77.97453845,,-1.9827757,-1.980609904
78.719338,-0.92287807,,77.36823473,,77.09076679,,-0.906575774,,,,,,78.024654,77.95146971,,-1.9841889,-1.980959266
75.419808,-0.91316477,,77.37811686,,77.06731482,,-0.906329061,,,,,,73.913286,77.95053544,,-1.9744605,-1.981166812
73.609467,-0.90568145,,77.39532898,,77.08478568,,-0.906166868,,,,,,72.455183,77.95662639,,-1.9677569,-1.98126081
76.242188,-0.90626397,,77.40814328,,77.14230101,,-0.906109455,,,,,,79.292433,77.95638965,,-1.9777826,-1.981477628
76.912559,-0.8978482,,77.41920748,,77.16018639,,-0.905988253,,,,,,82.960796,77.93423026,,-1.9804006,-1.981418268
82.258591,-0.90894823,,77.40855706,,77.17730998,,-0.905946246,,,,,,79.418334,77.89236794,,-1.9681229,-1.981493292
83.185452,-0.91459429,,77.38748968,,77.14418162,,-0.905769906,,,,,,79.06323,77.84764268,,-1.9687778,-1.981742572
80.338734,-0.91186608,,77.36697893,,77.05623762,,-0.905379063,,,,,,77.35825,77.81076034,,-1.967172,-1.982128606
78.036116,-0.91216772,,77.35744463,,77.01388501,,-0.905016955,,,,,,79.976116,77.82098633,,-1.9781059,-1.982515714
76.544508,-0.91270198,,77.3687433,,77.02948284,,-0.904693224,,,,,,77.650289,77.79212778,,-1.9753226,-1.98249726
74.278984,-0.90765669,,77.35766359,,77.07755902,,-0.904392951,,,,,,75.434133,77.79761963,,-1.972354,-1.982768504
76.236486,-0.91197626,,77.38716655,,77.16959385,,-0.904256994,,,,,,74.69643,77.82008471,,-1.9746678,-1.98322923
74.08767,-0.90016249,,77.42344329,,77.23289005,,-0.904158743,,,,,,74.157923,77.85350262,,-1.9781751,-1.983555328
80.715425,-0.91186714,,77.46016895,,77.27537032,,-0.904134634,,,,,,72.729448,77.89685581,,-1.9786907,-1.983697902
80.254625,-0.90572381,,77.45228884,,77.22933851,,-0.903966366,,,,,,79.362137,77.97765298,,-2.0008303,-1.983792502
76.786121,-0.89441986,,77.45744657,,77.20820934,,-0.903928891,,,,,,76.06033,77.95672332,,-1.9921215,-1.983498898
73.836098,-0.8854204,,77.45750927,,77.20210354,,-0.903953526,,,,,,77.900263,77.9740987,,-1.9982629,-1.9834257
78.758335,-0.89849903,,77.4744916,,77.24471718,,-0.904138621,,,,,,75.096988,77.97049797,,-1.988166,-1.983181632
78.383852,-0.89655834,,77.48022033,,77.24068423,,-0.904237296,,,,,,79.312983,78.01924339,,-1.9949171,-1.983027134
77.857051,-0.89562658,,77.47241955,,77.21829672,,-0.904358233,,,,,,73.118741,77.98708731,,-1.9674991,-1.982777588
77.780273,-0.89693569,,77.47472436,,77.16330575,,-0.9044583,,,,,,81.341884,78.00497506,,-1.9830246,-1.982805324
78.881314,-0.90255092,,77.47589929,,77.14684093,,-0.904691867,,,,,,78.315708,77.94083778,,-1.9715252,-1.982907854
81.981558,-0.91379418,,77.45774912,,77.10963543,,-0.904822789,,,,,,77.926525,77.93318795,,-1.971422,-1.983341856
79.337589,-0.91067436,,77.41959056,,77.07860536,,-0.904883398,,,,,,80.334378,77.92747984,,-1.9820781,-1.98394671
74.332534,-0.90052623,,77.4129648,,77.07073119,,-0.904861922,,,,,,74.340081,77.93707244,,-1.96827,-1.984090412
73.899166,-0.90115783,,77.44499811,,77.13493197,,-0.904928686,,,,,,76.27047,77.9892096,,-1.9770317,-1.984459032
75.004929,-0.90352294,,77.48055436,,77.17512235,,-0.904887416,,,,,,74.806023,78.01436859,,-1.9733044,-1.984515592
80.171201,-0.91654529,,77.52063225,,77.18679643,,-0.904776249,,,,,,77.663465,78.07617377,,-1.9757169,-1.984779042
79.96541,-0.9151204,,77.51846434,,77.16017531,,-0.904573536,,,,,,81.999422,78.09193609,,-1.9791912,-1.984984508
76.678603,-0.9051916,,77.50945377,,77.12487199,,-0.904353217,,,,,,79.726,78.07882894,,-1.9659722,-1.985329232
74.868341,-0.89843852,,77.50160313,,77.12818229,,-0.904241153,,,,,,76.825662,78.04400476,,-1.9533455,-1.985609222
78.736599,-0.9058625,,77.50279875,,77.16705136,,-0.904234779,,,,,,80.131661,78.01442393,,-1.9598173,-1.985995546
80.574629,-0.90713079,,77.49668843,,77.15453296,,-0.904113229,,,,,,80.787331,77.99721983,,-1.963947,-1.986381488
77.900337,-0.89775126,,77.47720576,,77.1473159,,-0.904042124,,,,,,79.869439,77.98010765,,-1.9724203,-1.986750008
79.029855,-0.90419947,,77.46962136,,77.13574029,,-0.90397094,,,,,,75.749257,77.97513092,,-1.9705601,-1.986954366
75.352282,-0.90119174,,77.44637283,,77.13267459,,-0.903890603,,,,,,76.001399,78.03661624,,-1.9732904,-1.98732052
75.038836,-0.90746443,,77.44389016,,77.14622732,,-0.903786376,,,,,,79.251572,78.08970795,,-1.9830665,-1.987572756
76.792285,-0.91599718,,77.46097914,,77.14002559,,-0.903561496,,,,,,79.312067,78.09173172,,-1.9835796,-1.98760499
74.643441,-0.91145903,,77.45738901,,77.12949109,,-0.90328492,,,,,,79.997825,78.08715993,,-1.9871999,-1.987894538
79.80904,-0.92738029,,77.4699162,,77.16608665,,-0.903094231,,,,,,75.536419,78.10701765,,-1.9781484,-1.988208612
77.932994,-0.92369885,,77.46355262,,77.16508684,,-0.902742516,,,,,,75.979482,78.12658791,,-1.9831905,-1.98841457
73.888041,-0.91467915,,77.46863845,,77.16901362,,-0.902342302,,,,,,77.506315,78.13116948,,-1.9896034,-1.98846566
73.236048,-0.91309269,,77.49204247,,77.2223889,,-0.902012798,,,,,,80.188434,78.11998971,,-1.9986515,-1.988226752
74.677498,-0.91232919,,77.50175437,,77.28428021,,-0.901678203,,,,,,78.575079,78.09872459,,-1.9965801,-1.987986988
76.214397,-0.90794411,,77.49752083,,77.37067043,,-0.901483549,,,,,,78.266177,78.12387882,,-2.0019883,-1.987656932
79.952707,-0.91175519,,77.50651811,,77.3762394,,-0.901259858,,,,,,75.134344,78.13154993,,-1.9982397,-1.987310692
79.214062,-0.90659159,,77.49497727,,77.35752992,,-0.901139116,,,,,,79.677321,78.13085694,,-2.0129666,-1.986945356
79.927656,-0.90833233,,77.49395145,,77.3112727,,-0.901005999,,,,,,76.397226,78.10041663,,-2.0037829,-1.986336002
79.331916,-0.90807041,,77.48481849,,77.26517866,,-0.900877443,,,,,,76.549859,78.09403624,,-2.00203,-1.985946732
77.255438,-0.90678518,,77.4729304,,77.21605709,,-0.900701906,,,,,,77.970681,78.09622864,,-2.0002438,-1.985716708
75.204339,-0.90707944,,77.46951719,,77.18537003,,-0.900474811,,,,,,79.154173,78.08680955,,-1.9945662,-1.985326896
72.5924,-0.90603026,,77.46810622,,77.20992465,,-0.900258045,,,,,,76.641228,78.05561295,,-1.9791604,-1.985264456
75.490414,-0.92010366,,77.46755391,,77.28680919,,-0.900079271,,,,,,78.392288,78.05252416,,-1.9785978,-1.985605824
76.356285,-0.92736409,,77.46670091,,77.34877787,,-0.899815634,,,,,,77.912361,78.06523232,,-1.9748146,-1.98593324
75.103138,-0.92892589,,77.47767204,,77.35179754,,-0.899389382,,,,,,80.745834,78.08392687,,-1.9841518,-1.986561778
73.066171,-0.92884954,,77.4964268,,77.3755981,,-0.8990134,,,,,,78.814871,78.07621741,,-1.9805869,-1.98700096
73.139079,-0.93307024,,77.51798089,,77.45548743,,-0.898777517,,,,,,79.312624,78.08900072,,-1.9880795,-1.987189026
70.428537,-0.92478023,,77.53436682,,77.49327016,,-0.89841106,,,,,,75.991024,78.08950512,,-1.9865274,-1.987167758
70.447083,-0.91554057,,77.56170256,,77.56638881,,-0.898178046,,,,,,71.992427,78.15599609,,-1.9771832,-1.987219112
76.365675,-0.92054799,,77.59801968,,77.64439127,,-0.898073818,,,,,,76.897971,78.23978798,,-1.9888848,-1.98723808
79.448548,-0.92336377,,77.60814628,,77.64706004,,-0.897900162,,,,,,80.256055,78.28763341,,-1.9953903,-1.986990114
77.868661,-0.91458848,,77.60990087,,77.6230078,,-0.897739429,,,,,,79.726468,78.24513991,,-1.9909727,-1.986544708
78.988988,-0.91309784,,77.61463469,,77.56999397,,-0.897590994,,,,,,77.761666,78.24243396,,-1.9853038,-1.986197272
81.231055,-0.91624106,,77.59696432,,77.51880603,,-0.897550321,,,,,,77.301814,78.2673985,,-1.9834207,-1.986029438
